horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,stamina,acceleration,last3f_score,pace,time,elapsed_time,progress
10,ジューンテイク,5,差し,1707.479,13,4.45,36.334,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.482,0.0,0.0,0.0,0.0,0.0,1.1,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,112.504,112.504,0.7926
13,シェイクユアハート,7,差し,1706.235,14,6.67,37.578,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.482,0.0,0.0,0.0,0.0,0.0,1.1,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,112.504,112.504,0.7926
11,シンエンペラー,6,差し,1701.438,15,5.67,42.375,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.482,0.0,0.0,0.0,0.0,0.0,1.1,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,112.504,112.504,0.7926
14,スティンガーグラス,7,差し,1700.525,16,6.45,43.288,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.482,0.0,0.0,0.0,0.0,0.0,1.1,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,112.504,112.504,0.7926
8,タガノデュード,4,追込,1695.002,17,3.65,48.811,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.482,0.0,0.0,0.0,0.0,0.0,1.15,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,112.504,112.504,0.7926
6,ビザンチンドリーム,3,追込,1670.378,18,2.65,73.435,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.482,0.0,0.0,0.0,0.0,0.0,1.15,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,112.504,112.504,0.7926
16,メイショウタバル,8,逃げ,1751.171,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.49,0.0,0.0,0.0429,0.0,0.0429,0.88,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,112.979,112.979,0.796
5,クロワデュノール,3,先行,1746.636,2,2.22,4.535,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.49,0.0,0.0,0.0,0.0,0.0,0.9,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,112.979,112.979,0.796
12,マイネルエンペラー,6,逃げ,1746.139,3,5.0,5.032,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.49,0.0,0.0,0.0404,0.0,0.0404,0.88,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,112.979,112.979,0.796
2,ミュージアムマイル,1,先行,1744.246,4,0.0,6.925,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.49,0.0,0.0,0.0,0.0,0.0,0.9,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,112.979,112.979,0.796
17,レガレイラ,8,先行,1742.248,5,7.0,8.923,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.49,0.0,0.0,0.0,0.0,0.0,0.9,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,112.979,112.979,0.796
4,ミクニインスパイア,2,先行,1739.17,6,1.0,12.001,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.49,0.0,0.0,0.0,0.0019,0.0019,0.775,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,112.979,112.979,0.796
9,コスモキュランダ,5,先行,1738.984,7,4.22,12.187,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.49,0.0,0.0,0.0,0.0026,0.0026,0.72,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,112.979,112.979,0.796
7,ファミリータイム,4,先行,1738.229,8,3.22,12.942,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.49,0.0,0.0,0.0,0.0014,0.0014,0.743,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,112.979,112.979,0.796
3,シュガークン,2,先行,1733.376,9,1.22,17.795,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.49,0.0,0.0,0.0,0.0052,0.0052,0.72,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,112.979,112.979,0.796
18,ミステリーウェイ,8,先行,1730.393,10,7.0,20.778,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.49,0.0,0.0,0.0,0.0009,0.0009,0.72,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,112.979,112.979,0.796
1,ダノンデサイル,1,差し,1726.462,11,0.67,24.709,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.49,0.0,0.0,0.0,0.0,0.0,1.1,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,112.979,112.979,0.796
15,マイユニバース,7,差し,1720.868,12,6.67,30.303,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.49,0.0,0.0,0.0,0.0,0.0,1.1,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,112.979,112.979,0.796
10,ジューンテイク,5,差し,1714.837,13,4.45,36.334,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.49,0.0,0.0,0.0,0.0,0.0,1.1,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,112.979,112.979,0.796
13,シェイクユアハート,7,差し,1713.593,14,6.67,37.578,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.49,0.0,0.0,0.0,0.0,0.0,1.1,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,112.979,112.979,0.796
11,シンエンペラー,6,差し,1708.796,15,5.67,42.375,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.49,0.0,0.0,0.0,0.0,0.0,1.1,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,112.979,112.979,0.796
14,スティンガーグラス,7,差し,1707.883,16,6.45,43.288,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.49,0.0,0.0,0.0,0.0,0.0,1.1,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,112.979,112.979,0.796
8,タガノデュード,4,追込,1702.36,17,3.65,48.811,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.49,0.0,0.0,0.0,0.0,0.0,1.15,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,112.979,112.979,0.796
6,ビザンチンドリーム,3,追込,1677.736,18,2.65,73.435,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.49,0.0,0.0,0.0,0.0,0.0,1.15,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,112.979,112.979,0.796
16,メイショウタバル,8,逃げ,1758.528,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.498,0.0,0.0,0.0429,0.0,0.0429,0.88,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,113.453,113.453,0.7993
5,クロワデュノール,3,先行,1753.993,2,2.22,4.535,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.498,0.0,0.0,0.0,0.0,0.0,0.9,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,113.453,113.453,0.7993
12,マイネルエンペラー,6,逃げ,1753.496,3,5.0,5.032,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.498,0.0,0.0,0.0404,0.0,0.0404,0.88,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,113.453,113.453,0.7993
2,ミュージアムマイル,1,先行,1751.603,4,0.0,6.925,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.498,0.0,0.0,0.0,0.0,0.0,0.9,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,113.453,113.453,0.7993
17,レガレイラ,8,先行,1749.605,5,7.0,8.923,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.498,0.0,0.0,0.0,0.0,0.0,0.9,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,113.453,113.453,0.7993
4,ミクニインスパイア,2,先行,1746.527,6,1.0,12.001,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.498,0.0,0.0,0.0,0.0019,0.0019,0.775,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,113.453,113.453,0.7993
9,コスモキュランダ,5,先行,1746.341,7,4.22,12.187,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.498,0.0,0.0,0.0,0.0026,0.0026,0.72,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,113.453,113.453,0.7993
7,ファミリータイム,4,先行,1745.586,8,3.22,12.942,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.498,0.0,0.0,0.0,0.0014,0.0014,0.743,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,113.453,113.453,0.7993
3,シュガークン,2,先行,1740.733,9,1.22,17.795,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.498,0.0,0.0,0.0,0.0052,0.0052,0.72,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,113.453,113.453,0.7993
18,ミステリーウェイ,8,先行,1737.75,10,7.0,20.778,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.498,0.0,0.0,0.0,0.0009,0.0009,0.72,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,113.453,113.453,0.7993
1,ダノンデサイル,1,差し,1733.819,11,0.67,24.709,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.498,0.0,0.0,0.0,0.0,0.0,1.1,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,113.453,113.453,0.7993
15,マイユニバース,7,差し,1728.225,12,6.67,30.303,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.498,0.0,0.0,0.0,0.0,0.0,1.1,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,113.453,113.453,0.7993
10,ジューンテイク,5,差し,1722.194,13,4.45,36.334,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.498,0.0,0.0,0.0,0.0,0.0,1.1,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,113.453,113.453,0.7993
13,シェイクユアハート,7,差し,1720.95,14,6.67,37.578,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.498,0.0,0.0,0.0,0.0,0.0,1.1,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,113.453,113.453,0.7993
11,シンエンペラー,6,差し,1716.153,15,5.67,42.375,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.498,0.0,0.0,0.0,0.0,0.0,1.1,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,113.453,113.453,0.7993
14,スティンガーグラス,7,差し,1715.24,16,6.45,43.288,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.498,0.0,0.0,0.0,0.0,0.0,1.1,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,113.453,113.453,0.7993
8,タガノデュード,4,追込,1709.717,17,3.65,48.811,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.498,0.0,0.0,0.0,0.0,0.0,1.15,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,113.453,113.453,0.7993
6,ビザンチンドリーム,3,追込,1685.093,18,2.65,73.435,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.498,0.0,0.0,0.0,0.0,0.0,1.15,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,113.453,113.453,0.7993
16,メイショウタバル,8,逃げ,1765.886,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.507,0.013,-0.325,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,113.928,113.928,0.8027
5,クロワデュノール,3,先行,1761.351,2,2.22,4.535,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.507,0.013,1.094,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,113.928,113.928,0.8027
12,マイネルエンペラー,6,逃げ,1760.366,3,5.0,5.521,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.507,0.013,-0.841,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,113.928,113.928,0.8027
2,ミュージアムマイル,1,先行,1758.961,4,0.0,6.925,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.507,0.013,0.661,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,113.928,113.928,0.8027
17,レガレイラ,8,先行,1756.963,5,7.0,8.923,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.507,0.013,0.462,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,113.928,113.928,0.8027
4,ミクニインスパイア,2,先行,1753.885,6,1.0,12.001,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.507,0.013,-0.009,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,113.928,113.928,0.8027
9,コスモキュランダ,5,先行,1753.699,7,4.22,12.187,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.507,0.013,-0.376,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,113.928,113.928,0.8027
7,ファミリータイム,4,先行,1752.944,8,3.22,12.942,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.507,0.013,-0.124,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,113.928,113.928,0.8027
3,シュガークン,2,先行,1748.091,9,1.22,17.795,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.507,0.013,-0.827,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,113.928,113.928,0.8027
18,ミステリーウェイ,8,先行,1745.108,10,7.0,20.778,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.507,0.013,-0.807,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,113.928,113.928,0.8027
1,ダノンデサイル,1,差し,1741.177,11,0.67,24.709,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.507,0.013,1.322,0.0,0.0,0.0,1.1,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,113.928,113.928,0.8027
15,マイユニバース,7,差し,1735.583,12,6.67,30.303,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.507,0.013,0.84,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,113.928,113.928,0.8027
10,ジューンテイク,5,差し,1729.552,13,4.45,36.334,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.507,0.013,0.048,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,113.928,113.928,0.8027
13,シェイクユアハート,7,差し,1728.308,14,6.67,37.578,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.507,0.013,0.607,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,113.928,113.928,0.8027
11,シンエンペラー,6,差し,1723.511,15,5.67,42.375,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.507,0.013,0.201,0.0,0.0,0.0,1.1,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,113.928,113.928,0.8027
14,スティンガーグラス,7,差し,1722.598,16,6.45,43.288,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.507,0.013,0.522,0.0,0.0,0.0,1.1,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,113.928,113.928,0.8027
8,タガノデュード,4,追込,1717.075,17,3.65,48.811,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.507,0.013,0.82,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,113.928,113.928,0.8027
6,ビザンチンドリーム,3,追込,1692.451,18,2.65,73.435,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.507,0.013,0.267,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,113.928,113.928,0.8027
16,メイショウタバル,8,逃げ,1773.244,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.515,0.03,-0.731,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,114.403,114.403,0.806
5,クロワデュノール,3,先行,1768.709,2,2.22,4.535,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.515,0.03,2.461,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,114.403,114.403,0.806
12,マイネルエンペラー,6,逃げ,1766.723,3,5.0,6.521,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.515,0.03,-1.893,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,114.403,114.403,0.806
2,ミュージアムマイル,1,先行,1766.319,4,0.0,6.925,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.515,0.03,1.487,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,114.403,114.403,0.806
17,レガレイラ,8,先行,1764.321,5,7.0,8.923,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.515,0.03,1.04,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,114.403,114.403,0.806
4,ミクニインスパイア,2,先行,1761.243,6,1.0,12.001,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.515,0.03,-0.021,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,114.403,114.403,0.806
9,コスモキュランダ,5,先行,1761.057,7,4.22,12.187,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.515,0.03,-0.845,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,114.403,114.403,0.806
7,ファミリータイム,4,先行,1760.302,8,3.22,12.942,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.515,0.03,-0.278,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,114.403,114.403,0.806
3,シュガークン,2,先行,1755.449,9,1.22,17.795,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.515,0.03,-1.861,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,114.403,114.403,0.806
18,ミステリーウェイ,8,先行,1752.466,10,7.0,20.778,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.515,0.03,-1.816,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,114.403,114.403,0.806
1,ダノンデサイル,1,差し,1748.535,11,0.67,24.709,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.515,0.03,2.976,0.0,0.0,0.0,1.1,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,114.403,114.403,0.806
15,マイユニバース,7,差し,1742.941,12,6.67,30.303,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.515,0.03,1.89,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,114.403,114.403,0.806
10,ジューンテイク,5,差し,1736.91,13,4.45,36.334,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.515,0.03,0.108,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,114.403,114.403,0.806
13,シェイクユアハート,7,差し,1735.666,14,6.67,37.578,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.515,0.03,1.367,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,114.403,114.403,0.806
11,シンエンペラー,6,差し,1730.869,15,5.67,42.375,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.515,0.03,0.453,0.0,0.0,0.0,1.1,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,114.403,114.403,0.806
14,スティンガーグラス,7,差し,1729.956,16,6.45,43.288,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.515,0.03,1.174,0.0,0.0,0.0,1.1,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,114.403,114.403,0.806
8,タガノデュード,4,追込,1724.433,17,3.65,48.811,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.515,0.03,1.844,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,114.403,114.403,0.806
6,ビザンチンドリーム,3,追込,1699.809,18,2.65,73.435,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.515,0.03,0.602,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,114.403,114.403,0.806
16,メイショウタバル,8,逃げ,1780.602,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.523,0.047,-1.138,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,114.878,114.878,0.8094
5,クロワデュノール,3,先行,1776.221,2,2.22,4.381,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.523,0.047,3.828,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,114.878,114.878,0.8094
2,ミュージアムマイル,1,先行,1773.831,3,0.0,6.771,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.523,0.047,2.313,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,114.878,114.878,0.8094
12,マイネルエンペラー,6,逃げ,1773.234,4,5.0,7.368,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.523,0.047,-2.944,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,114.878,114.878,0.8094
17,レガレイラ,8,先行,1771.833,5,7.0,8.769,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.523,0.047,1.618,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,114.878,114.878,0.8094
4,ミクニインスパイア,2,先行,1768.755,6,1.0,11.847,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.523,0.047,-0.033,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,114.878,114.878,0.8094
9,コスモキュランダ,5,先行,1768.569,7,4.22,12.033,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.523,0.047,-1.315,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,114.878,114.878,0.8094
7,ファミリータイム,4,先行,1767.814,8,3.22,12.788,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.523,0.047,-0.432,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,114.878,114.878,0.8094
3,シュガークン,2,先行,1762.2,9,1.22,18.402,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.523,0.047,-2.895,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,114.878,114.878,0.8094
18,ミステリーウェイ,8,先行,1759.862,10,7.0,20.74,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.523,0.047,-2.824,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,114.878,114.878,0.8094
1,ダノンデサイル,1,差し,1756.047,11,0.67,24.555,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.523,0.047,4.629,0.0,0.0,0.0,1.1,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,114.878,114.878,0.8094
