horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,late_phase,time,elapsed_time,progress
9,コスモキュランダ,5,先行,395.682,6,4.22,9.0,64.219,71.241,0.0,26.109,26.109,0.1839
4,ミクニインスパイア,2,先行,393.882,7,1.0,10.8,62.769,75.093,0.0,26.109,26.109,0.1839
7,ファミリータイム,4,先行,392.082,8,3.22,12.6,60.592,73.6,0.0,26.109,26.109,0.1839
3,シュガークン,2,先行,390.282,9,1.22,14.4,52.467,61.843,0.0,26.109,26.109,0.1839
18,ミステリーウェイ,8,先行,388.482,10,7.0,16.2,43.76,58.039,0.0,26.109,26.109,0.1839
1,ダノンデサイル,1,差し,386.682,11,0.22,18.0,79.175,85.766,0.0,26.109,26.109,0.1839
15,マイユニバース,7,差し,386.682,12,6.22,18.0,70.558,80.631,0.0,26.109,26.109,0.1839
10,ジューンテイク,5,差し,386.682,13,4.0,18.0,67.114,73.771,0.0,26.109,26.109,0.1839
13,シェイクユアハート,7,差し,386.682,14,6.22,18.0,67.357,78.592,0.0,26.109,26.109,0.1839
14,スティンガーグラス,7,差し,386.682,15,6.0,18.0,61.121,77.264,0.0,26.109,26.109,0.1839
11,シンエンペラー,6,差し,386.682,16,5.22,18.0,54.86,73.209,0.0,26.109,26.109,0.1839
8,タガノデュード,4,追込,386.682,17,3.0,18.0,71.2,81.806,0.0,26.109,26.109,0.1839
6,ビザンチンドリーム,3,追込,386.682,18,2.0,18.0,58.422,76.695,0.0,26.109,26.109,0.1839
16,メイショウタバル,8,逃げ,412.04,1,7.0,0.0,74.557,75.358,0.0,26.583,26.583,0.1873
12,マイネルエンペラー,6,逃げ,410.24,2,5.0,1.8,52.086,66.306,0.0,26.583,26.583,0.1873
5,クロワデュノール,3,先行,408.44,3,2.22,3.6,84.154,89.408,0.0,26.583,26.583,0.1873
2,ミュージアムマイル,1,先行,406.64,4,0.0,5.4,73.195,82.272,0.0,26.583,26.583,0.1873
17,レガレイラ,8,先行,404.84,5,7.0,7.2,68.507,79.338,0.0,26.583,26.583,0.1873
9,コスモキュランダ,5,先行,403.04,6,4.22,9.0,64.219,71.241,0.0,26.583,26.583,0.1873
4,ミクニインスパイア,2,先行,401.24,7,1.0,10.8,62.769,75.093,0.0,26.583,26.583,0.1873
7,ファミリータイム,4,先行,399.44,8,3.22,12.6,60.592,73.6,0.0,26.583,26.583,0.1873
3,シュガークン,2,先行,397.64,9,1.22,14.4,52.467,61.843,0.0,26.583,26.583,0.1873
18,ミステリーウェイ,8,先行,395.84,10,7.0,16.2,43.76,58.039,0.0,26.583,26.583,0.1873
1,ダノンデサイル,1,差し,394.04,11,0.22,18.0,79.175,85.766,0.0,26.583,26.583,0.1873
15,マイユニバース,7,差し,394.04,12,6.22,18.0,70.558,80.631,0.0,26.583,26.583,0.1873
10,ジューンテイク,5,差し,394.04,13,4.0,18.0,67.114,73.771,0.0,26.583,26.583,0.1873
13,シェイクユアハート,7,差し,394.04,14,6.22,18.0,67.357,78.592,0.0,26.583,26.583,0.1873
14,スティンガーグラス,7,差し,394.04,15,6.0,18.0,61.121,77.264,0.0,26.583,26.583,0.1873
11,シンエンペラー,6,差し,394.04,16,5.22,18.0,54.86,73.209,0.0,26.583,26.583,0.1873
8,タガノデュード,4,追込,394.04,17,3.0,18.0,71.2,81.806,0.0,26.583,26.583,0.1873
6,ビザンチンドリーム,3,追込,394.04,18,2.0,18.0,58.422,76.695,0.0,26.583,26.583,0.1873
16,メイショウタバル,8,逃げ,419.398,1,7.0,0.0,74.557,75.358,0.0,27.058,27.058,0.1906
12,マイネルエンペラー,6,逃げ,417.598,2,5.0,1.8,52.086,66.306,0.0,27.058,27.058,0.1906
5,クロワデュノール,3,先行,415.798,3,2.22,3.6,84.154,89.408,0.0,27.058,27.058,0.1906
2,ミュージアムマイル,1,先行,413.998,4,0.0,5.4,73.195,82.272,0.0,27.058,27.058,0.1906
17,レガレイラ,8,先行,412.198,5,7.0,7.2,68.507,79.338,0.0,27.058,27.058,0.1906
9,コスモキュランダ,5,先行,410.398,6,4.22,9.0,64.219,71.241,0.0,27.058,27.058,0.1906
4,ミクニインスパイア,2,先行,408.598,7,1.0,10.8,62.769,75.093,0.0,27.058,27.058,0.1906
7,ファミリータイム,4,先行,406.798,8,3.22,12.6,60.592,73.6,0.0,27.058,27.058,0.1906
3,シュガークン,2,先行,404.998,9,1.22,14.4,52.467,61.843,0.0,27.058,27.058,0.1906
18,ミステリーウェイ,8,先行,403.198,10,7.0,16.2,43.76,58.039,0.0,27.058,27.058,0.1906
1,ダノンデサイル,1,差し,401.398,11,0.22,18.0,79.175,85.766,0.0,27.058,27.058,0.1906
15,マイユニバース,7,差し,401.398,12,6.22,18.0,70.558,80.631,0.0,27.058,27.058,0.1906
10,ジューンテイク,5,差し,401.398,13,4.0,18.0,67.114,73.771,0.0,27.058,27.058,0.1906
13,シェイクユアハート,7,差し,401.398,14,6.22,18.0,67.357,78.592,0.0,27.058,27.058,0.1906
14,スティンガーグラス,7,差し,401.398,15,6.0,18.0,61.121,77.264,0.0,27.058,27.058,0.1906
11,シンエンペラー,6,差し,401.398,16,5.22,18.0,54.86,73.209,0.0,27.058,27.058,0.1906
8,タガノデュード,4,追込,401.398,17,3.0,18.0,71.2,81.806,0.0,27.058,27.058,0.1906
6,ビザンチンドリーム,3,追込,401.398,18,2.0,18.0,58.422,76.695,0.0,27.058,27.058,0.1906
16,メイショウタバル,8,逃げ,426.756,1,7.0,0.0,74.557,75.358,0.0,27.533,27.533,0.194
12,マイネルエンペラー,6,逃げ,424.956,2,5.0,1.8,52.086,66.306,0.0,27.533,27.533,0.194
5,クロワデュノール,3,先行,423.156,3,2.22,3.6,84.154,89.408,0.0,27.533,27.533,0.194
2,ミュージアムマイル,1,先行,421.356,4,0.0,5.4,73.195,82.272,0.0,27.533,27.533,0.194
17,レガレイラ,8,先行,419.556,5,7.0,7.2,68.507,79.338,0.0,27.533,27.533,0.194
9,コスモキュランダ,5,先行,417.756,6,4.22,9.0,64.219,71.241,0.0,27.533,27.533,0.194
4,ミクニインスパイア,2,先行,415.956,7,1.0,10.8,62.769,75.093,0.0,27.533,27.533,0.194
7,ファミリータイム,4,先行,414.156,8,3.22,12.6,60.592,73.6,0.0,27.533,27.533,0.194
3,シュガークン,2,先行,412.356,9,1.22,14.4,52.467,61.843,0.0,27.533,27.533,0.194
18,ミステリーウェイ,8,先行,410.556,10,7.0,16.2,43.76,58.039,0.0,27.533,27.533,0.194
1,ダノンデサイル,1,差し,408.756,11,0.22,18.0,79.175,85.766,0.0,27.533,27.533,0.194
15,マイユニバース,7,差し,408.756,12,6.22,18.0,70.558,80.631,0.0,27.533,27.533,0.194
10,ジューンテイク,5,差し,408.756,13,4.0,18.0,67.114,73.771,0.0,27.533,27.533,0.194
13,シェイクユアハート,7,差し,408.756,14,6.22,18.0,67.357,78.592,0.0,27.533,27.533,0.194
14,スティンガーグラス,7,差し,408.756,15,6.0,18.0,61.121,77.264,0.0,27.533,27.533,0.194
11,シンエンペラー,6,差し,408.756,16,5.22,18.0,54.86,73.209,0.0,27.533,27.533,0.194
8,タガノデュード,4,追込,408.756,17,3.0,18.0,71.2,81.806,0.0,27.533,27.533,0.194
6,ビザンチンドリーム,3,追込,408.756,18,2.0,18.0,58.422,76.695,0.0,27.533,27.533,0.194
16,メイショウタバル,8,逃げ,434.114,1,7.0,0.0,74.557,75.358,0.0,28.007,28.007,0.1973
12,マイネルエンペラー,6,逃げ,432.314,2,5.0,1.8,52.086,66.306,0.0,28.007,28.007,0.1973
5,クロワデュノール,3,先行,430.514,3,2.22,3.6,84.154,89.408,0.0,28.007,28.007,0.1973
2,ミュージアムマイル,1,先行,428.714,4,0.0,5.4,73.195,82.272,0.0,28.007,28.007,0.1973
17,レガレイラ,8,先行,426.914,5,7.0,7.2,68.507,79.338,0.0,28.007,28.007,0.1973
9,コスモキュランダ,5,先行,425.114,6,4.22,9.0,64.219,71.241,0.0,28.007,28.007,0.1973
4,ミクニインスパイア,2,先行,423.314,7,1.0,10.8,62.769,75.093,0.0,28.007,28.007,0.1973
7,ファミリータイム,4,先行,421.514,8,3.22,12.6,60.592,73.6,0.0,28.007,28.007,0.1973
3,シュガークン,2,先行,419.714,9,1.22,14.4,52.467,61.843,0.0,28.007,28.007,0.1973
18,ミステリーウェイ,8,先行,417.914,10,7.0,16.2,43.76,58.039,0.0,28.007,28.007,0.1973
1,ダノンデサイル,1,差し,416.114,11,0.22,18.0,79.175,85.766,0.0,28.007,28.007,0.1973
15,マイユニバース,7,差し,416.114,12,6.22,18.0,70.558,80.631,0.0,28.007,28.007,0.1973
10,ジューンテイク,5,差し,416.114,13,4.0,18.0,67.114,73.771,0.0,28.007,28.007,0.1973
13,シェイクユアハート,7,差し,416.114,14,6.22,18.0,67.357,78.592,0.0,28.007,28.007,0.1973
14,スティンガーグラス,7,差し,416.114,15,6.0,18.0,61.121,77.264,0.0,28.007,28.007,0.1973
11,シンエンペラー,6,差し,416.114,16,5.22,18.0,54.86,73.209,0.0,28.007,28.007,0.1973
8,タガノデュード,4,追込,416.114,17,3.0,18.0,71.2,81.806,0.0,28.007,28.007,0.1973
6,ビザンチンドリーム,3,追込,416.114,18,2.0,18.0,58.422,76.695,0.0,28.007,28.007,0.1973
16,メイショウタバル,8,逃げ,441.472,1,7.0,0.0,74.557,75.358,0.0,28.482,28.482,0.2007
12,マイネルエンペラー,6,逃げ,439.672,2,5.0,1.8,52.086,66.306,0.0,28.482,28.482,0.2007
5,クロワデュノール,3,先行,437.872,3,2.22,3.6,84.154,89.408,0.0,28.482,28.482,0.2007
2,ミュージアムマイル,1,先行,436.072,4,0.0,5.4,73.195,82.272,0.0,28.482,28.482,0.2007
17,レガレイラ,8,先行,434.272,5,7.0,7.2,68.507,79.338,0.0,28.482,28.482,0.2007
9,コスモキュランダ,5,先行,432.472,6,4.22,9.0,64.219,71.241,0.0,28.482,28.482,0.2007
4,ミクニインスパイア,2,先行,430.672,7,1.0,10.8,62.769,75.093,0.0,28.482,28.482,0.2007
7,ファミリータイム,4,先行,428.872,8,3.22,12.6,60.592,73.6,0.0,28.482,28.482,0.2007
3,シュガークン,2,先行,427.072,9,1.22,14.4,52.467,61.843,0.0,28.482,28.482,0.2007
18,ミステリーウェイ,8,先行,425.272,10,7.0,16.2,43.76,58.039,0.0,28.482,28.482,0.2007
1,ダノンデサイル,1,差し,423.472,11,0.22,18.0,79.175,85.766,0.0,28.482,28.482,0.2007
15,マイユニバース,7,差し,423.472,12,6.22,18.0,70.558,80.631,0.0,28.482,28.482,0.2007
10,ジューンテイク,5,差し,423.472,13,4.0,18.0,67.114,73.771,0.0,28.482,28.482,0.2007
13,シェイクユアハート,7,差し,423.472,14,6.22,18.0,67.357,78.592,0.0,28.482,28.482,0.2007
14,スティンガーグラス,7,差し,423.472,15,6.0,18.0,61.121,77.264,0.0,28.482,28.482,0.2007
11,シンエンペラー,6,差し,423.472,16,5.22,18.0,54.86,73.209,0.0,28.482,28.482,0.2007
8,タガノデュード,4,追込,423.472,17,3.0,18.0,71.2,81.806,0.0,28.482,28.482,0.2007
6,ビザンチンドリーム,3,追込,423.472,18,2.0,18.0,58.422,76.695,0.0,28.482,28.482,0.2007
16,メイショウタバル,8,逃げ,448.829,1,7.0,0.0,74.557,75.358,0.0,28.957,28.957,0.204
12,マイネルエンペラー,6,逃げ,447.029,2,5.0,1.8,52.086,66.306,0.0,28.957,28.957,0.204
5,クロワデュノール,3,先行,445.229,3,2.22,3.6,84.154,89.408,0.0,28.957,28.957,0.204
2,ミュージアムマイル,1,先行,443.429,4,0.0,5.4,73.195,82.272,0.0,28.957,28.957,0.204
17,レガレイラ,8,先行,441.629,5,7.0,7.2,68.507,79.338,0.0,28.957,28.957,0.204
9,コスモキュランダ,5,先行,439.829,6,4.22,9.0,64.219,71.241,0.0,28.957,28.957,0.204
4,ミクニインスパイア,2,先行,438.029,7,1.0,10.8,62.769,75.093,0.0,28.957,28.957,0.204
7,ファミリータイム,4,先行,436.229,8,3.22,12.6,60.592,73.6,0.0,28.957,28.957,0.204
3,シュガークン,2,先行,434.429,9,1.22,14.4,52.467,61.843,0.0,28.957,28.957,0.204
18,ミステリーウェイ,8,先行,432.629,10,7.0,16.2,43.76,58.039,0.0,28.957,28.957,0.204
1,ダノンデサイル,1,差し,430.829,11,0.22,18.0,79.175,85.766,0.0,28.957,28.957,0.204
15,マイユニバース,7,差し,430.829,12,6.22,18.0,70.558,80.631,0.0,28.957,28.957,0.204
10,ジューンテイク,5,差し,430.829,13,4.0,18.0,67.114,73.771,0.0,28.957,28.957,0.204
13,シェイクユアハート,7,差し,430.829,14,6.22,18.0,67.357,78.592,0.0,28.957,28.957,0.204
14,スティンガーグラス,7,差し,430.829,15,6.0,18.0,61.121,77.264,0.0,28.957,28.957,0.204
11,シンエンペラー,6,差し,430.829,16,5.22,18.0,54.86,73.209,0.0,28.957,28.957,0.204
8,タガノデュード,4,追込,430.829,17,3.0,18.0,71.2,81.806,0.0,28.957,28.957,0.204
6,ビザンチンドリーム,3,追込,430.829,18,2.0,18.0,58.422,76.695,0.0,28.957,28.957,0.204
16,メイショウタバル,8,逃げ,456.187,1,7.0,0.0,74.557,75.358,0.0,29.431,29.431,0.2074
12,マイネルエンペラー,6,逃げ,454.387,2,5.0,1.8,52.086,66.306,0.0,29.431,29.431,0.2074
5,クロワデュノール,3,先行,452.587,3,2.22,3.6,84.154,89.408,0.0,29.431,29.431,0.2074
2,ミュージアムマイル,1,先行,450.787,4,0.0,5.4,73.195,82.272,0.0,29.431,29.431,0.2074
17,レガレイラ,8,先行,448.987,5,7.0,7.2,68.507,79.338,0.0,29.431,29.431,0.2074
9,コスモキュランダ,5,先行,447.187,6,4.22,9.0,64.219,71.241,0.0,29.431,29.431,0.2074
4,ミクニインスパイア,2,先行,445.387,7,1.0,10.8,62.769,75.093,0.0,29.431,29.431,0.2074
7,ファミリータイム,4,先行,443.587,8,3.22,12.6,60.592,73.6,0.0,29.431,29.431,0.2074
3,シュガークン,2,先行,441.787,9,1.22,14.4,52.467,61.843,0.0,29.431,29.431,0.2074
18,ミステリーウェイ,8,先行,439.987,10,7.0,16.2,43.76,58.039,0.0,29.431,29.431,0.2074
1,ダノンデサイル,1,差し,438.187,11,0.22,18.0,79.175,85.766,0.0,29.431,29.431,0.2074
15,マイユニバース,7,差し,438.187,12,6.22,18.0,70.558,80.631,0.0,29.431,29.431,0.2074
10,ジューンテイク,5,差し,438.187,13,4.0,18.0,67.114,73.771,0.0,29.431,29.431,0.2074
13,シェイクユアハート,7,差し,438.187,14,6.22,18.0,67.357,78.592,0.0,29.431,29.431,0.2074
14,スティンガーグラス,7,差し,438.187,15,6.0,18.0,61.121,77.264,0.0,29.431,29.431,0.2074
11,シンエンペラー,6,差し,438.187,16,5.22,18.0,54.86,73.209,0.0,29.431,29.431,0.2074
8,タガノデュード,4,追込,438.187,17,3.0,18.0,71.2,81.806,0.0,29.431,29.431,0.2074
6,ビザンチンドリーム,3,追込,438.187,18,2.0,18.0,58.422,76.695,0.0,29.431,29.431,0.2074
16,メイショウタバル,8,逃げ,463.545,1,7.0,0.0,74.557,75.358,0.0,29.906,29.906,0.2107
12,マイネルエンペラー,6,逃げ,461.745,2,5.0,1.8,52.086,66.306,0.0,29.906,29.906,0.2107
5,クロワデュノール,3,先行,459.945,3,2.22,3.6,84.154,89.408,0.0,29.906,29.906,0.2107
2,ミュージアムマイル,1,先行,458.145,4,0.0,5.4,73.195,82.272,0.0,29.906,29.906,0.2107
17,レガレイラ,8,先行,456.345,5,7.0,7.2,68.507,79.338,0.0,29.906,29.906,0.2107
9,コスモキュランダ,5,先行,454.545,6,4.22,9.0,64.219,71.241,0.0,29.906,29.906,0.2107
4,ミクニインスパイア,2,先行,452.745,7,1.0,10.8,62.769,75.093,0.0,29.906,29.906,0.2107
7,ファミリータイム,4,先行,450.945,8,3.22,12.6,60.592,73.6,0.0,29.906,29.906,0.2107
3,シュガークン,2,先行,449.145,9,1.22,14.4,52.467,61.843,0.0,29.906,29.906,0.2107
18,ミステリーウェイ,8,先行,447.345,10,7.0,16.2,43.76,58.039,0.0,29.906,29.906,0.2107
1,ダノンデサイル,1,差し,445.545,11,0.22,18.0,79.175,85.766,0.0,29.906,29.906,0.2107
15,マイユニバース,7,差し,445.545,12,6.22,18.0,70.558,80.631,0.0,29.906,29.906,0.2107
10,ジューンテイク,5,差し,445.545,13,4.0,18.0,67.114,73.771,0.0,29.906,29.906,0.2107
13,シェイクユアハート,7,差し,445.545,14,6.22,18.0,67.357,78.592,0.0,29.906,29.906,0.2107
14,スティンガーグラス,7,差し,445.545,15,6.0,18.0,61.121,77.264,0.0,29.906,29.906,0.2107
11,シンエンペラー,6,差し,445.545,16,5.22,18.0,54.86,73.209,0.0,29.906,29.906,0.2107
8,タガノデュード,4,追込,445.545,17,3.0,18.0,71.2,81.806,0.0,29.906,29.906,0.2107
6,ビザンチンドリーム,3,追込,445.545,18,2.0,18.0,58.422,76.695,0.0,29.906,29.906,0.2107
16,メイショウタバル,8,逃げ,470.903,1,7.0,0.0,74.557,75.358,0.0,30.381,30.381,0.214
12,マイネルエンペラー,6,逃げ,469.103,2,5.0,1.8,52.086,66.306,0.0,30.381,30.381,0.214
5,クロワデュノール,3,先行,467.303,3,2.22,3.6,84.154,89.408,0.0,30.381,30.381,0.214
2,ミュージアムマイル,1,先行,465.503,4,0.0,5.4,73.195,82.272,0.0,30.381,30.381,0.214
17,レガレイラ,8,先行,463.703,5,7.0,7.2,68.507,79.338,0.0,30.381,30.381,0.214
9,コスモキュランダ,5,先行,461.903,6,4.22,9.0,64.219,71.241,0.0,30.381,30.381,0.214
4,ミクニインスパイア,2,先行,460.103,7,1.0,10.8,62.769,75.093,0.0,30.381,30.381,0.214
7,ファミリータイム,4,先行,458.303,8,3.22,12.6,60.592,73.6,0.0,30.381,30.381,0.214
3,シュガークン,2,先行,456.503,9,1.22,14.4,52.467,61.843,0.0,30.381,30.381,0.214
18,ミステリーウェイ,8,先行,454.703,10,7.0,16.2,43.76,58.039,0.0,30.381,30.381,0.214
1,ダノンデサイル,1,差し,452.903,11,0.22,18.0,79.175,85.766,0.0,30.381,30.381,0.214
15,マイユニバース,7,差し,452.903,12,6.22,18.0,70.558,80.631,0.0,30.381,30.381,0.214
10,ジューンテイク,5,差し,452.903,13,4.0,18.0,67.114,73.771,0.0,30.381,30.381,0.214
13,シェイクユアハート,7,差し,452.903,14,6.22,18.0,67.357,78.592,0.0,30.381,30.381,0.214
14,スティンガーグラス,7,差し,452.903,15,6.0,18.0,61.121,77.264,0.0,30.381,30.381,0.214
11,シンエンペラー,6,差し,452.903,16,5.22,18.0,54.86,73.209,0.0,30.381,30.381,0.214
8,タガノデュード,4,追込,452.903,17,3.0,18.0,71.2,81.806,0.0,30.381,30.381,0.214
6,ビザンチンドリーム,3,追込,452.903,18,2.0,18.0,58.422,76.695,0.0,30.381,30.381,0.214
16,メイショウタバル,8,逃げ,478.261,1,7.0,0.0,74.557,75.358,0.0,30.856,30.856,0.2174
12,マイネルエンペラー,6,逃げ,476.461,2,5.0,1.8,52.086,66.306,0.0,30.856,30.856,0.2174
5,クロワデュノール,3,先行,474.661,3,2.22,3.6,84.154,89.408,0.0,30.856,30.856,0.2174
2,ミュージアムマイル,1,先行,472.861,4,0.0,5.4,73.195,82.272,0.0,30.856,30.856,0.2174
17,レガレイラ,8,先行,471.061,5,7.0,7.2,68.507,79.338,0.0,30.856,30.856,0.2174
9,コスモキュランダ,5,先行,469.261,6,4.22,9.0,64.219,71.241,0.0,30.856,30.856,0.2174
4,ミクニインスパイア,2,先行,467.461,7,1.0,10.8,62.769,75.093,0.0,30.856,30.856,0.2174
7,ファミリータイム,4,先行,465.661,8,3.22,12.6,60.592,73.6,0.0,30.856,30.856,0.2174
3,シュガークン,2,先行,463.861,9,1.22,14.4,52.467,61.843,0.0,30.856,30.856,0.2174
18,ミステリーウェイ,8,先行,462.061,10,7.0,16.2,43.76,58.039,0.0,30.856,30.856,0.2174
1,ダノンデサイル,1,差し,460.261,11,0.22,18.0,79.175,85.766,0.0,30.856,30.856,0.2174
15,マイユニバース,7,差し,460.261,12,6.22,18.0,70.558,80.631,0.0,30.856,30.856,0.2174
10,ジューンテイク,5,差し,460.261,13,4.0,18.0,67.114,73.771,0.0,30.856,30.856,0.2174
13,シェイクユアハート,7,差し,460.261,14,6.22,18.0,67.357,78.592,0.0,30.856,30.856,0.2174
14,スティンガーグラス,7,差し,460.261,15,6.0,18.0,61.121,77.264,0.0,30.856,30.856,0.2174
11,シンエンペラー,6,差し,460.261,16,5.22,18.0,54.86,73.209,0.0,30.856,30.856,0.2174
8,タガノデュード,4,追込,460.261,17,3.0,18.0,71.2,81.806,0.0,30.856,30.856,0.2174
6,ビザンチンドリーム,3,追込,460.261,18,2.0,18.0,58.422,76.695,0.0,30.856,30.856,0.2174
16,メイショウタバル,8,逃げ,485.619,1,7.0,0.0,74.557,75.358,0.0,31.33,31.33,0.2207
12,マイネルエンペラー,6,逃げ,483.819,2,5.0,1.8,52.086,66.306,0.0,31.33,31.33,0.2207
5,クロワデュノール,3,先行,482.019,3,2.22,3.6,84.154,89.408,0.0,31.33,31.33,0.2207
2,ミュージアムマイル,1,先行,480.219,4,0.0,5.4,73.195,82.272,0.0,31.33,31.33,0.2207
17,レガレイラ,8,先行,478.419,5,7.0,7.2,68.507,79.338,0.0,31.33,31.33,0.2207
9,コスモキュランダ,5,先行,476.619,6,4.22,9.0,64.219,71.241,0.0,31.33,31.33,0.2207
4,ミクニインスパイア,2,先行,474.819,7,1.0,10.8,62.769,75.093,0.0,31.33,31.33,0.2207
7,ファミリータイム,4,先行,473.019,8,3.22,12.6,60.592,73.6,0.0,31.33,31.33,0.2207
3,シュガークン,2,先行,471.219,9,1.22,14.4,52.467,61.843,0.0,31.33,31.33,0.2207
18,ミステリーウェイ,8,先行,469.419,10,7.0,16.2,43.76,58.039,0.0,31.33,31.33,0.2207
1,ダノンデサイル,1,差し,467.619,11,0.22,18.0,79.175,85.766,0.0,31.33,31.33,0.2207
15,マイユニバース,7,差し,467.619,12,6.22,18.0,70.558,80.631,0.0,31.33,31.33,0.2207
10,ジューンテイク,5,差し,467.619,13,4.0,18.0,67.114,73.771,0.0,31.33,31.33,0.2207
13,シェイクユアハート,7,差し,467.619,14,6.22,18.0,67.357,78.592,0.0,31.33,31.33,0.2207
14,スティンガーグラス,7,差し,467.619,15,6.0,18.0,61.121,77.264,0.0,31.33,31.33,0.2207
11,シンエンペラー,6,差し,467.619,16,5.22,18.0,54.86,73.209,0.0,31.33,31.33,0.2207
8,タガノデュード,4,追込,467.619,17,3.0,18.0,71.2,81.806,0.0,31.33,31.33,0.2207
6,ビザンチンドリーム,3,追込,467.619,18,2.0,18.0,58.422,76.695,0.0,31.33,31.33,0.2207
16,メイショウタバル,8,逃げ,492.977,1,7.0,0.0,74.557,75.358,0.0,31.805,31.805,0.2241
12,マイネルエンペラー,6,逃げ,491.177,2,5.0,1.8,52.086,66.306,0.0,31.805,31.805,0.2241
5,クロワデュノール,3,先行,489.377,3,2.22,3.6,84.154,89.408,0.0,31.805,31.805,0.2241
2,ミュージアムマイル,1,先行,487.577,4,0.0,5.4,73.195,82.272,0.0,31.805,31.805,0.2241
17,レガレイラ,8,先行,485.777,5,7.0,7.2,68.507,79.338,0.0,31.805,31.805,0.2241
9,コスモキュランダ,5,先行,483.977,6,4.22,9.0,64.219,71.241,0.0,31.805,31.805,0.2241
4,ミクニインスパイア,2,先行,482.177,7,1.0,10.8,62.769,75.093,0.0,31.805,31.805,0.2241
7,ファミリータイム,4,先行,480.377,8,3.22,12.6,60.592,73.6,0.0,31.805,31.805,0.2241
3,シュガークン,2,先行,478.577,9,1.22,14.4,52.467,61.843,0.0,31.805,31.805,0.2241
18,ミステリーウェイ,8,先行,476.777,10,7.0,16.2,43.76,58.039,0.0,31.805,31.805,0.2241
1,ダノンデサイル,1,差し,474.977,11,0.22,18.0,79.175,85.766,0.0,31.805,31.805,0.2241
15,マイユニバース,7,差し,474.977,12,6.22,18.0,70.558,80.631,0.0,31.805,31.805,0.2241
10,ジューンテイク,5,差し,474.977,13,4.0,18.0,67.114,73.771,0.0,31.805,31.805,0.2241
13,シェイクユアハート,7,差し,474.977,14,6.22,18.0,67.357,78.592,0.0,31.805,31.805,0.2241
14,スティンガーグラス,7,差し,474.977,15,6.0,18.0,61.121,77.264,0.0,31.805,31.805,0.2241
11,シンエンペラー,6,差し,474.977,16,5.22,18.0,54.86,73.209,0.0,31.805,31.805,0.2241
