horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,stamina,acceleration,last3f_score,pace,time,elapsed_time,progress
18,ミステリーウェイ,8,先行,673.767,10,7.0,17.872,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,44.622,44.622,0.3144
1,ダノンデサイル,1,差し,657.928,11,0.22,33.711,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,44.622,44.622,0.3144
15,マイユニバース,7,差し,655.632,12,6.22,36.007,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,44.622,44.622,0.3144
10,ジューンテイク,5,差し,651.277,13,4.0,40.362,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,44.622,44.622,0.3144
13,シェイクユアハート,7,差し,647.885,14,6.22,43.753,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,44.622,44.622,0.3144
14,スティンガーグラス,7,差し,647.128,15,6.0,44.511,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,44.622,44.622,0.3144
11,シンエンペラー,6,差し,645.769,16,5.22,45.869,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,44.622,44.622,0.3144
8,タガノデュード,4,追込,632.17,17,3.0,59.468,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,44.622,44.622,0.3144
6,ビザンチンドリーム,3,追込,616.659,18,2.0,74.98,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,44.622,44.622,0.3144
16,メイショウタバル,8,逃げ,698.997,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,45.097,45.097,0.3177
12,マイネルエンペラー,6,逃げ,692.312,2,5.0,6.685,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,45.097,45.097,0.3177
5,クロワデュノール,3,先行,689.518,3,2.22,9.479,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,45.097,45.097,0.3177
9,コスモキュランダ,5,先行,686.031,4,4.22,12.966,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,45.097,45.097,0.3177
2,ミュージアムマイル,1,先行,685.681,5,0.0,13.316,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,45.097,45.097,0.3177
7,ファミリータイム,4,先行,683.948,6,3.22,15.048,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,45.097,45.097,0.3177
4,ミクニインスパイア,2,先行,683.598,7,1.0,15.398,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,45.097,45.097,0.3177
3,シュガークン,2,先行,683.248,8,1.22,15.748,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,45.097,45.097,0.3177
17,レガレイラ,8,先行,682.898,9,7.0,16.098,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,45.097,45.097,0.3177
18,ミステリーウェイ,8,先行,681.127,10,7.0,17.87,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,45.097,45.097,0.3177
1,ダノンデサイル,1,差し,665.291,11,0.22,33.705,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,45.097,45.097,0.3177
15,マイユニバース,7,差し,662.995,12,6.22,36.001,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,45.097,45.097,0.3177
10,ジューンテイク,5,差し,658.643,13,4.0,40.353,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,45.097,45.097,0.3177
13,シェイクユアハート,7,差し,655.253,14,6.22,43.744,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,45.097,45.097,0.3177
14,スティンガーグラス,7,差し,654.498,15,6.0,44.498,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,45.097,45.097,0.3177
11,シンエンペラー,6,差し,653.133,16,5.22,45.864,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,45.097,45.097,0.3177
8,タガノデュード,4,追込,639.542,17,3.0,59.454,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,45.097,45.097,0.3177
6,ビザンチンドリーム,3,追込,624.029,18,2.0,74.968,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,45.097,45.097,0.3177
16,メイショウタバル,8,逃げ,706.355,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,45.571,45.571,0.3211
12,マイネルエンペラー,6,逃げ,699.675,2,5.0,6.679,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,45.571,45.571,0.3211
5,クロワデュノール,3,先行,696.882,3,2.22,9.473,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,45.571,45.571,0.3211
9,コスモキュランダ,5,先行,693.39,4,4.22,12.965,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,45.571,45.571,0.3211
2,ミュージアムマイル,1,先行,693.04,5,0.0,13.315,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,45.571,45.571,0.3211
7,ファミリータイム,4,先行,691.309,6,3.22,15.045,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,45.571,45.571,0.3211
4,ミクニインスパイア,2,先行,690.959,7,1.0,15.395,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,45.571,45.571,0.3211
3,シュガークン,2,先行,690.609,8,1.22,15.745,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,45.571,45.571,0.3211
17,レガレイラ,8,先行,690.259,9,7.0,16.095,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,45.571,45.571,0.3211
18,ミステリーウェイ,8,先行,688.487,10,7.0,17.868,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,45.571,45.571,0.3211
1,ダノンデサイル,1,差し,672.655,11,0.22,33.699,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,45.571,45.571,0.3211
15,マイユニバース,7,差し,670.358,12,6.22,35.996,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,45.571,45.571,0.3211
10,ジューンテイク,5,差し,666.009,13,4.0,40.345,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,45.571,45.571,0.3211
13,シェイクユアハート,7,差し,662.62,14,6.22,43.735,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,45.571,45.571,0.3211
14,スティンガーグラス,7,差し,661.869,15,6.0,44.486,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,45.571,45.571,0.3211
11,シンエンペラー,6,差し,660.496,16,5.22,45.858,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,45.571,45.571,0.3211
8,タガノデュード,4,追込,646.915,17,3.0,59.44,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,45.571,45.571,0.3211
6,ビザンチンドリーム,3,追込,631.399,18,2.0,74.955,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,45.571,45.571,0.3211
16,メイショウタバル,8,逃げ,713.712,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,46.046,46.046,0.3244
12,マイネルエンペラー,6,逃げ,707.039,2,5.0,6.673,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,46.046,46.046,0.3244
5,クロワデュノール,3,先行,704.245,3,2.22,9.467,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,46.046,46.046,0.3244
9,コスモキュランダ,5,先行,700.749,4,4.22,12.964,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,46.046,46.046,0.3244
2,ミュージアムマイル,1,先行,700.399,5,0.0,13.314,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,46.046,46.046,0.3244
7,ファミリータイム,4,先行,698.67,6,3.22,15.042,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,46.046,46.046,0.3244
4,ミクニインスパイア,2,先行,698.32,7,1.0,15.392,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,46.046,46.046,0.3244
3,シュガークン,2,先行,697.97,8,1.22,15.742,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,46.046,46.046,0.3244
17,レガレイラ,8,先行,697.62,9,7.0,16.092,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,46.046,46.046,0.3244
18,ミステリーウェイ,8,先行,695.847,10,7.0,17.866,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,46.046,46.046,0.3244
1,ダノンデサイル,1,差し,680.019,11,0.22,33.693,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,46.046,46.046,0.3244
15,マイユニバース,7,差し,677.722,12,6.22,35.991,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,46.046,46.046,0.3244
10,ジューンテイク,5,差し,673.375,13,4.0,40.337,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,46.046,46.046,0.3244
13,シェイクユアハート,7,差し,669.987,14,6.22,43.725,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,46.046,46.046,0.3244
14,スティンガーグラス,7,差し,669.239,15,6.0,44.473,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,46.046,46.046,0.3244
11,シンエンペラー,6,差し,667.859,16,5.22,45.853,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,46.046,46.046,0.3244
8,タガノデュード,4,追込,654.287,17,3.0,59.426,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,46.046,46.046,0.3244
6,ビザンチンドリーム,3,追込,638.769,18,2.0,74.943,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,46.046,46.046,0.3244
16,メイショウタバル,8,逃げ,721.07,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,46.521,46.521,0.3278
12,マイネルエンペラー,6,逃げ,714.403,2,5.0,6.668,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,46.521,46.521,0.3278
5,クロワデュノール,3,先行,711.609,3,2.22,9.461,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,46.521,46.521,0.3278
9,コスモキュランダ,5,先行,708.108,4,4.22,12.963,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,46.521,46.521,0.3278
2,ミュージアムマイル,1,先行,707.758,5,0.0,13.313,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,46.521,46.521,0.3278
7,ファミリータイム,4,先行,706.031,6,3.22,15.039,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,46.521,46.521,0.3278
4,ミクニインスパイア,2,先行,705.681,7,1.0,15.389,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,46.521,46.521,0.3278
3,シュガークン,2,先行,705.331,8,1.22,15.739,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,46.521,46.521,0.3278
17,レガレイラ,8,先行,704.981,9,7.0,16.089,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,46.521,46.521,0.3278
18,ミステリーウェイ,8,先行,703.207,10,7.0,17.863,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,46.521,46.521,0.3278
1,ダノンデサイル,1,差し,687.383,11,0.22,33.688,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,46.521,46.521,0.3278
15,マイユニバース,7,差し,685.085,12,6.22,35.985,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,46.521,46.521,0.3278
10,ジューンテイク,5,差し,680.742,13,4.0,40.329,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,46.521,46.521,0.3278
13,シェイクユアハート,7,差し,677.355,14,6.22,43.716,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,46.521,46.521,0.3278
14,スティンガーグラス,7,差し,676.61,15,6.0,44.46,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,46.521,46.521,0.3278
11,シンエンペラー,6,差し,675.223,16,5.22,45.847,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,46.521,46.521,0.3278
8,タガノデュード,4,追込,661.659,17,3.0,59.412,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,46.521,46.521,0.3278
6,ビザンチンドリーム,3,追込,646.14,18,2.0,74.931,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,46.521,46.521,0.3278
16,メイショウタバル,8,逃げ,728.428,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,46.995,46.995,0.3311
12,マイネルエンペラー,6,逃げ,721.766,2,5.0,6.662,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,46.995,46.995,0.3311
5,クロワデュノール,3,先行,718.973,3,2.22,9.456,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,46.995,46.995,0.3311
9,コスモキュランダ,5,先行,715.467,4,4.22,12.962,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,46.995,46.995,0.3311
2,ミュージアムマイル,1,先行,715.117,5,0.0,13.312,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,46.995,46.995,0.3311
7,ファミリータイム,4,先行,713.392,6,3.22,15.036,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,46.995,46.995,0.3311
4,ミクニインスパイア,2,先行,713.042,7,1.0,15.386,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,46.995,46.995,0.3311
3,シュガークン,2,先行,712.692,8,1.22,15.736,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,46.995,46.995,0.3311
17,レガレイラ,8,先行,712.342,9,7.0,16.086,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,46.995,46.995,0.3311
18,ミステリーウェイ,8,先行,710.567,10,7.0,17.861,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,46.995,46.995,0.3311
1,ダノンデサイル,1,差し,694.746,11,0.22,33.682,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,46.995,46.995,0.3311
15,マイユニバース,7,差し,692.448,12,6.22,35.98,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,46.995,46.995,0.3311
10,ジューンテイク,5,差し,688.108,13,4.0,40.321,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,46.995,46.995,0.3311
13,シェイクユアハート,7,差し,684.722,14,6.22,43.706,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,46.995,46.995,0.3311
14,スティンガーグラス,7,差し,683.981,15,6.0,44.448,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,46.995,46.995,0.3311
