horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
6,ヴァルキリーバース,3,差し,差し,1632.785,1632.785,10,2.45,46.814,12.0,final_stretch_free,0.75,77.485,81.0,63.029,88.571,95.129,72.912,77.215,62.565,72.1,0.569,73.725,73.021,0.289,1.0,1.25,0.833,0.666,3.541,0.0,0.0,0.0,1.12,0.338,1.0,0.443,0.554,0.747,0.705,1.0,70.469,44.287,62.186,84.382,70.389,63.243,65.0,86.288,0.0,0.0,51.542,49.275,33.6,0.0,74.742,57.369,0.732,medium,108.361,108.361,0.9331
1,マカナ,1,差し,差し,1620.516,1620.516,11,0.67,59.083,12.0,final_stretch_free,0.75,69.715,78.143,51.529,71.823,84.486,72.603,68.457,56.15,65.608,-0.169,66.412,63.951,-2.769,0.434,0.286,0.833,0.666,0.0,0.0,0.0,0.0,1.12,-0.57,1.0,0.403,0.359,0.6,0.724,1.0,72.442,40.31,52.363,80.801,67.368,54.929,65.0,74.116,0.0,0.0,46.662,48.417500000000004,33.1,0.0,60.0,52.419,0.732,medium,108.361,108.361,0.9331
12,コガネノソラ,6,差し,差し,1619.294,1619.294,12,5.45,60.304,12.0,final_stretch_free,0.75,67.43,62.5,83.486,62.946,71.364,71.538,66.754,56.141,67.39,0.033,64.718,65.251,2.482,0.245,0.44,0.833,0.666,0.0,0.0,0.0,0.0,1.12,0.09,1.0,0.436,0.438,0.45,0.712,1.0,71.231,43.573,56.151,76.634,69.168,55.597,65.0,80.163,0.0,0.0,41.615,48.6375,34.1,0.0,45.0,50.019,0.732,medium,108.361,108.361,0.9331
16,セントメモリーズ,8,差し,差し,1612.947,1612.947,13,7.0,66.651,12.0,final_stretch_free,0.75,49.394,54.5,74.586,20.959,29.7,72.773,48.042,39.993,54.522,-1.0,46.828,46.497,0.485,-1.0,-1.25,0.833,0.666,0.0,0.0,0.0,0.0,1.12,0.227,1.0,0.394,0.351,0.124,0.726,1.0,72.628,39.377,52.011,62.761,58.846,43.741,65.0,42.037,0.0,0.0,32.551,50.8325,33.7,0.0,12.358,39.442,0.732,medium,108.361,108.361,0.9331
14,パラディレーヌ,7,追込,追込,1603.543,1603.543,14,6.65,76.056,12.0,final_stretch_free,0.75,71.301,69.714,89.243,61.19,71.643,80.259,70.386,56.633,70.419,0.378,66.634,67.601,2.796,0.459,0.718,0.833,0.666,0.0,0.0,0.0,0.0,1.15,-0.042,1.0,0.325,0.34,0.542,0.795,1.0,79.475,32.517,54.479,84.943,76.198,56.123,65.0,78.341,0.0,0.0,47.047,49.0325,34.4,0.0,54.236,54.863,0.732,medium,108.361,108.361,0.9331
2,ウイントワイライト,1,追込,追込,1594.846,1594.846,15,0.65,84.753,12.0,final_stretch_free,0.75,70.123,82.0,73.486,49.404,69.107,83.472,68.346,51.961,63.767,-0.379,65.317,64.738,-0.549,0.312,0.379,0.833,0.666,7.581,0.0,0.0,0.0,1.15,0.579,1.0,0.118,0.104,0.726,0.83,1.0,83.004,11.75,43.081,84.775,73.611,48.134,65.0,56.493,0.0,0.0,56.872,44.625,32.5,0.0,72.579,59.402,0.732,medium,108.361,108.361,0.9331
4,ミアネーロ,2,追込,追込,1580.047,1580.047,16,1.65,99.552,12.0,final_stretch_free,0.75,56.31,64.143,76.871,34.082,49.071,57.694,54.869,48.843,54.434,-1.0,57.096,57.796,2.33,-0.602,-0.443,0.833,0.666,0.0,0.0,0.0,0.0,1.15,0.142,1.0,0.205,0.201,0.441,0.598,1.0,59.783,20.476,37.968,69.035,57.141,44.219,65.0,71.434,0.0,0.0,42.419,50.57,34.1,0.0,44.082,48.296,0.732,medium,108.361,108.361,0.9331
15,ルージュソリテール,8,逃げ,逃げ,1685.619,1685.619,1,7.0,0.0,12.0,final_stretch_free,0.75,75.755,73.429,77.586,74.853,84.15,89.093,75.017,55.682,78.94,1.0,64.497,61.91,-2.745,0.221,0.044,0.841,0.682,1.13,0.0062,0.0,0.0062,0.88,-0.769,1.0,0.773,0.773,0.148,0.882,1.0,88.242,77.258,82.201,84.147,80.784,69.363,65.0,66.358,0.0,0.0,35.365,52.03,33.2,0.0,14.831,72.611,0.746,medium,108.75,108.75,0.9365
11,テレサ,6,先行,先行,1673.619,1673.619,2,5.22,12.0,12.0,final_stretch_free,0.75,70.675,68.643,82.457,67.127,74.443,77.143,69.64,55.919,74.276,0.817,63.343,62.521,0.703,0.093,0.117,0.841,0.682,1.716,0.0,0.0044,0.0044,0.72,-0.07,1.0,0.776,0.788,0.088,0.773,1.0,77.342,77.561,78.15,74.142,73.6,67.05,65.0,72.062,0.0,0.0,31.002,50.06,34.3,0.0,8.824,63.496,0.746,medium,108.75,108.75,0.9365
13,ビップデイジー,7,先行,先行,1673.222,1673.222,3,6.22,12.397,12.0,final_stretch_free,0.75,65.857,57.714,83.529,52.226,70.536,83.998,65.953,52.045,71.191,0.466,59.948,57.539,-2.458,-0.285,-0.473,0.841,0.682,0.996,0.0,0.0058,0.0058,0.72,-0.56,1.0,0.505,0.547,0.15,0.839,1.0,83.868,50.472,67.809,76.822,76.631,60.961,65.0,62.065,0.0,0.0,35.726,50.8275,33.6,0.0,15.0,60.949,0.746,medium,108.75,108.75,0.9365
7,セキトバイースト,4,先行,先行,1668.304,1668.304,4,3.22,17.315,12.0,final_stretch_free,0.75,63.478,59.143,87.0,49.447,65.086,69.753,62.736,53.595,69.978,0.328,60.224,57.391,-2.599,-0.254,-0.491,0.841,0.682,1.051,0.0,0.005,0.005,0.72,-0.623,1.0,0.755,0.814,0.061,0.703,1.0,70.283,75.469,76.376,59.897,68.56,66.657,65.0,71.029,0.0,0.0,30.738,49.06,33.8,0.0,6.122,59.106,0.746,medium,108.75,108.75,0.9365
9,テリオスララ,5,先行,先行,1666.656,1666.656,5,4.22,18.963,12.0,final_stretch_free,0.75,62.736,69.714,69.8,46.956,60.379,73.614,61.48,50.261,67.721,0.071,57.392,55.399,-1.539,-0.569,-0.726,0.841,0.682,0.41,0.0,0.0066,0.0066,0.72,-0.541,1.0,0.804,0.785,0.0,0.726,1.0,72.649,80.404,75.883,60.475,64.98,63.462,65.0,62.083,0.0,0.0,30.735,53.4025,33.2,0.0,0.0,56.854,0.746,medium,108.75,108.75,0.9365
10,ホールネス,5,先行,先行,1664.157,1664.157,6,4.0,21.462,12.0,final_stretch_free,0.75,59.069,60.214,85.9,49.038,50.986,59.868,57.483,53.57,63.8,-0.375,58.834,59.229,2.87,-0.409,-0.273,0.841,0.682,1.577,0.0,0.0022,0.0022,0.72,0.361,1.0,0.628,0.628,0.209,0.598,1.0,59.798,62.847,61.475,61.899,59.287,54.342,65.0,87.623,0.0,0.0,29.207,49.894999999999996,34.4,0.0,20.882,58.663,0.746,medium,108.75,108.75,0.9365
3,ブラウンラチェット,2,先行,先行,1659.956,1659.956,7,1.22,25.663,12.0,final_stretch_free,0.75,49.706,43.143,88.129,30.992,39.943,55.666,48.669,45.43,56.473,-1.0,51.05,49.303,-1.369,-1.0,-1.25,0.841,0.682,0.415,0.0,0.0059,0.0059,0.72,-0.669,1.0,0.635,0.591,0.261,0.555,1.0,55.523,63.507,57.47,48.349,54.363,52.362,65.0,69.685,0.0,0.0,31.875,50.98,34.6,0.0,26.111,50.789,0.746,medium,108.75,108.75,0.9365
5,エストゥペンダ,3,差し,差し,1648.104,1648.104,8,2.67,37.514,12.0,final_stretch_free,0.75,77.959,88.429,63.086,81.175,91.75,71.709,76.564,71.012,66.747,-0.04,74.487,73.47,-0.889,1.0,1.25,0.841,0.682,16.473,0.0,0.0,0.0,1.12,-0.074,1.0,0.088,0.14,0.918,0.727,1.0,72.695,8.75,40.391,84.811,71.462,52.505,65.0,83.778,49.909,49.909,60.756,40.5625,32.4,0.0,91.786,65.822,0.746,medium,108.75,108.75,0.9365
8,ニシノティアモ,4,差し,差し,1643.619,1643.619,9,3.45,42.0,12.0,final_stretch_free,0.75,79.242,83.214,79.486,80.05,87.5,81.203,77.909,58.434,76.164,1.0,69.662,68.932,-0.015,0.795,0.876,0.841,0.682,0.0,0.0,0.0,0.0,1.12,0.22,1.0,0.682,0.663,0.519,0.803,1.0,80.27,68.16,72.578,83.675,77.904,68.359,65.0,72.81,0.0,0.0,46.306,52.3,33.1,0.0,51.875,53.56,0.746,medium,108.75,108.75,0.9365
6,ヴァルキリーバース,3,差し,差し,1638.805,1638.805,10,2.45,46.814,12.0,final_stretch_free,0.75,77.485,81.0,63.029,88.571,95.129,72.912,77.215,62.565,72.1,0.569,73.725,73.021,0.289,1.0,1.25,0.841,0.682,3.605,0.0,0.0,0.0,1.12,0.338,1.0,0.443,0.554,0.747,0.705,1.0,70.469,44.287,62.186,84.382,70.389,63.243,65.0,86.288,0.0,0.0,51.542,49.275,33.6,0.0,74.742,57.369,0.746,medium,108.75,108.75,0.9365
1,マカナ,1,差し,差し,1626.536,1626.536,11,0.67,59.083,12.0,final_stretch_free,0.75,69.715,78.143,51.529,71.823,84.486,72.603,68.457,56.15,65.608,-0.169,66.412,63.951,-2.769,0.434,0.286,0.841,0.682,0.0,0.0,0.0,0.0,1.12,-0.57,1.0,0.403,0.359,0.6,0.724,1.0,72.442,40.31,52.363,80.801,67.368,54.929,65.0,74.116,0.0,0.0,46.662,48.417500000000004,33.1,0.0,60.0,52.419,0.746,medium,108.75,108.75,0.9365
12,コガネノソラ,6,差し,差し,1625.33,1625.33,12,5.45,60.289,12.0,final_stretch_free,0.75,67.43,62.5,83.486,62.946,71.364,71.538,66.754,56.141,67.39,0.033,64.718,65.251,2.482,0.245,0.44,0.841,0.682,0.0,0.0,0.0,0.0,1.12,0.09,1.0,0.436,0.438,0.45,0.712,1.0,71.231,43.573,56.151,76.634,69.168,55.597,65.0,80.163,0.0,0.0,41.615,48.6375,34.1,0.0,45.0,50.019,0.746,medium,108.75,108.75,0.9365
16,セントメモリーズ,8,差し,差し,1618.98,1618.98,13,7.0,66.639,12.0,final_stretch_free,0.75,49.394,54.5,74.586,20.959,29.7,72.773,48.042,39.993,54.522,-1.0,46.828,46.497,0.485,-1.0,-1.25,0.841,0.682,0.0,0.0,0.0,0.0,1.12,0.227,1.0,0.394,0.351,0.124,0.726,1.0,72.628,39.377,52.011,62.761,58.846,43.741,65.0,42.037,0.0,0.0,32.551,50.8325,33.7,0.0,12.358,39.442,0.746,medium,108.75,108.75,0.9365
14,パラディレーヌ,7,追込,追込,1609.563,1609.563,14,6.65,76.056,12.0,final_stretch_free,0.75,71.301,69.714,89.243,61.19,71.643,80.259,70.386,56.633,70.419,0.378,66.634,67.601,2.796,0.459,0.718,0.841,0.682,0.0,0.0,0.0,0.0,1.15,-0.042,1.0,0.325,0.34,0.542,0.795,1.0,79.475,32.517,54.479,84.943,76.198,56.123,65.0,78.341,0.0,0.0,47.047,49.0325,34.4,0.0,54.236,54.863,0.746,medium,108.75,108.75,0.9365
2,ウイントワイライト,1,追込,追込,1601.002,1601.002,15,0.65,84.616,12.0,final_stretch_free,0.75,70.123,82.0,73.486,49.404,69.107,83.472,68.346,51.961,63.767,-0.379,65.317,64.738,-0.549,0.312,0.379,0.841,0.682,7.72,0.0,0.0,0.0,1.15,0.579,1.0,0.118,0.104,0.726,0.83,1.0,83.004,11.75,43.081,84.775,73.611,48.134,65.0,56.493,0.0,0.0,56.872,44.625,32.5,0.0,72.579,59.402,0.746,medium,108.75,108.75,0.9365
4,ミアネーロ,2,追込,追込,1586.071,1586.071,16,1.65,99.548,12.0,final_stretch_free,0.75,56.31,64.143,76.871,34.082,49.071,57.694,54.869,48.843,54.434,-1.0,57.096,57.796,2.33,-0.602,-0.443,0.841,0.682,0.0,0.0,0.0,0.0,1.15,0.142,1.0,0.205,0.201,0.441,0.598,1.0,59.783,20.476,37.968,69.035,57.141,44.219,65.0,71.434,0.0,0.0,42.419,50.57,34.1,0.0,44.082,48.296,0.746,medium,108.75,108.75,0.9365
15,ルージュソリテール,8,逃げ,逃げ,1691.639,1691.639,1,7.0,0.0,12.0,final_stretch_free,0.75,75.755,73.429,77.586,74.853,84.15,89.093,75.017,55.682,78.94,1.0,64.497,61.91,-2.745,0.221,0.044,0.849,0.699,1.15,0.0062,0.0,0.0062,0.88,-0.769,1.0,0.773,0.773,0.148,0.882,1.0,88.242,77.258,82.201,84.147,80.784,69.363,65.0,66.358,0.0,0.0,35.365,52.03,33.2,0.0,14.831,72.611,0.759,medium,109.138,109.138,0.9398
11,テレサ,6,先行,先行,1679.639,1679.639,2,5.22,12.0,12.0,final_stretch_free,0.75,70.675,68.643,82.457,67.127,74.443,77.143,69.64,55.919,74.276,0.817,63.343,62.521,0.703,0.093,0.117,0.849,0.699,1.747,0.0,0.0044,0.0044,0.72,-0.07,1.0,0.776,0.788,0.088,0.773,1.0,77.342,77.561,78.15,74.142,73.6,67.05,65.0,72.062,0.0,0.0,31.002,50.06,34.3,0.0,8.824,63.496,0.759,medium,109.138,109.138,0.9398
13,ビップデイジー,7,先行,先行,1679.242,1679.242,3,6.22,12.397,12.0,final_stretch_free,0.75,65.857,57.714,83.529,52.226,70.536,83.998,65.953,52.045,71.191,0.466,59.948,57.539,-2.458,-0.285,-0.473,0.849,0.699,1.014,0.0,0.0058,0.0058,0.72,-0.56,1.0,0.505,0.547,0.15,0.839,1.0,83.868,50.472,67.809,76.822,76.631,60.961,65.0,62.065,0.0,0.0,35.726,50.8275,33.6,0.0,15.0,60.949,0.759,medium,109.138,109.138,0.9398
7,セキトバイースト,4,先行,先行,1674.324,1674.324,4,3.22,17.315,12.0,final_stretch_free,0.75,63.478,59.143,87.0,49.447,65.086,69.753,62.736,53.595,69.978,0.328,60.224,57.391,-2.599,-0.254,-0.491,0.849,0.699,1.069,0.0,0.005,0.005,0.72,-0.623,1.0,0.755,0.814,0.061,0.703,1.0,70.283,75.469,76.376,59.897,68.56,66.657,65.0,71.029,0.0,0.0,30.738,49.06,33.8,0.0,6.122,59.106,0.759,medium,109.138,109.138,0.9398
9,テリオスララ,5,先行,先行,1672.676,1672.676,5,4.22,18.963,12.0,final_stretch_free,0.75,62.736,69.714,69.8,46.956,60.379,73.614,61.48,50.261,67.721,0.071,57.392,55.399,-1.539,-0.569,-0.726,0.849,0.699,0.418,0.0,0.0066,0.0066,0.72,-0.541,1.0,0.804,0.785,0.0,0.726,1.0,72.649,80.404,75.883,60.475,64.98,63.462,65.0,62.083,0.0,0.0,30.735,53.4025,33.2,0.0,0.0,56.854,0.759,medium,109.138,109.138,0.9398
10,ホールネス,5,先行,先行,1670.199,1670.199,6,4.0,21.439,12.0,final_stretch_free,0.75,59.069,60.214,85.9,49.038,50.986,59.868,57.483,53.57,63.8,-0.375,58.834,59.229,2.87,-0.409,-0.273,0.849,0.699,1.605,0.0,0.0022,0.0022,0.72,0.361,1.0,0.628,0.628,0.209,0.598,1.0,59.798,62.847,61.475,61.899,59.287,54.342,65.0,87.623,0.0,0.0,29.207,49.894999999999996,34.4,0.0,20.882,58.663,0.759,medium,109.138,109.138,0.9398
3,ブラウンラチェット,2,先行,先行,1665.976,1665.976,7,1.22,25.663,12.0,final_stretch_free,0.75,49.706,43.143,88.129,30.992,39.943,55.666,48.669,45.43,56.473,-1.0,51.05,49.303,-1.369,-1.0,-1.25,0.849,0.699,0.422,0.0,0.0059,0.0059,0.72,-0.669,1.0,0.635,0.591,0.261,0.555,1.0,55.523,63.507,57.47,48.349,54.363,52.362,65.0,69.685,0.0,0.0,31.875,50.98,34.6,0.0,26.111,50.789,0.759,medium,109.138,109.138,0.9398
5,エストゥペンダ,3,差し,差し,1654.423,1654.423,8,2.67,37.216,12.0,final_stretch_free,0.75,77.959,88.429,63.086,81.175,91.75,71.709,76.564,71.012,66.747,-0.04,74.487,73.47,-0.889,1.0,1.25,0.849,0.699,16.769,0.0,0.0,0.0,1.12,-0.074,1.0,0.088,0.14,0.918,0.727,1.0,72.695,8.75,40.391,84.811,71.462,52.505,65.0,83.778,49.909,49.909,60.756,40.5625,32.4,0.0,91.786,65.822,0.759,medium,109.138,109.138,0.9398
8,ニシノティアモ,4,差し,差し,1649.639,1649.639,9,3.45,42.0,12.0,final_stretch_free,0.75,79.242,83.214,79.486,80.05,87.5,81.203,77.909,58.434,76.164,1.0,69.662,68.932,-0.015,0.795,0.876,0.849,0.699,0.0,0.0,0.0,0.0,1.12,0.22,1.0,0.682,0.663,0.519,0.803,1.0,80.27,68.16,72.578,83.675,77.904,68.359,65.0,72.81,0.0,0.0,46.306,52.3,33.1,0.0,51.875,53.56,0.759,medium,109.138,109.138,0.9398
6,ヴァルキリーバース,3,差し,差し,1644.825,1644.825,10,2.45,46.814,12.0,final_stretch_free,0.75,77.485,81.0,63.029,88.571,95.129,72.912,77.215,62.565,72.1,0.569,73.725,73.021,0.289,1.0,1.25,0.849,0.699,3.67,0.0,0.0,0.0,1.12,0.338,1.0,0.443,0.554,0.747,0.705,1.0,70.469,44.287,62.186,84.382,70.389,63.243,65.0,86.288,0.0,0.0,51.542,49.275,33.6,0.0,74.742,57.369,0.759,medium,109.138,109.138,0.9398
1,マカナ,1,差し,差し,1632.556,1632.556,11,0.67,59.083,12.0,final_stretch_free,0.75,69.715,78.143,51.529,71.823,84.486,72.603,68.457,56.15,65.608,-0.169,66.412,63.951,-2.769,0.434,0.286,0.849,0.699,0.0,0.0,0.0,0.0,1.12,-0.57,1.0,0.403,0.359,0.6,0.724,1.0,72.442,40.31,52.363,80.801,67.368,54.929,65.0,74.116,0.0,0.0,46.662,48.417500000000004,33.1,0.0,60.0,52.419,0.759,medium,109.138,109.138,0.9398
12,コガネノソラ,6,差し,差し,1631.365,1631.365,12,5.45,60.273,12.0,final_stretch_free,0.75,67.43,62.5,83.486,62.946,71.364,71.538,66.754,56.141,67.39,0.033,64.718,65.251,2.482,0.245,0.44,0.849,0.699,0.0,0.0,0.0,0.0,1.12,0.09,1.0,0.436,0.438,0.45,0.712,1.0,71.231,43.573,56.151,76.634,69.168,55.597,65.0,80.163,0.0,0.0,41.615,48.6375,34.1,0.0,45.0,50.019,0.759,medium,109.138,109.138,0.9398
16,セントメモリーズ,8,差し,差し,1625.013,1625.013,13,7.0,66.626,12.0,final_stretch_free,0.75,49.394,54.5,74.586,20.959,29.7,72.773,48.042,39.993,54.522,-1.0,46.828,46.497,0.485,-1.0,-1.25,0.849,0.699,0.0,0.0,0.0,0.0,1.12,0.227,1.0,0.394,0.351,0.124,0.726,1.0,72.628,39.377,52.011,62.761,58.846,43.741,65.0,42.037,0.0,0.0,32.551,50.8325,33.7,0.0,12.358,39.442,0.759,medium,109.138,109.138,0.9398
14,パラディレーヌ,7,追込,追込,1615.583,1615.583,14,6.65,76.056,12.0,final_stretch_free,0.75,71.301,69.714,89.243,61.19,71.643,80.259,70.386,56.633,70.419,0.378,66.634,67.601,2.796,0.459,0.718,0.849,0.699,0.0,0.0,0.0,0.0,1.15,-0.042,1.0,0.325,0.34,0.542,0.795,1.0,79.475,32.517,54.479,84.943,76.198,56.123,65.0,78.341,0.0,0.0,47.047,49.0325,34.4,0.0,54.236,54.863,0.759,medium,109.138,109.138,0.9398
2,ウイントワイライト,1,追込,追込,1607.159,1607.159,15,0.65,84.48,12.0,final_stretch_free,0.75,70.123,82.0,73.486,49.404,69.107,83.472,68.346,51.961,63.767,-0.379,65.317,64.738,-0.549,0.312,0.379,0.849,0.699,7.858,0.0,0.0,0.0,1.15,0.579,1.0,0.118,0.104,0.726,0.83,1.0,83.004,11.75,43.081,84.775,73.611,48.134,65.0,56.493,0.0,0.0,56.872,44.625,32.5,0.0,72.579,59.402,0.759,medium,109.138,109.138,0.9398
4,ミアネーロ,2,追込,追込,1592.095,1592.095,16,1.65,99.543,12.0,final_stretch_free,0.75,56.31,64.143,76.871,34.082,49.071,57.694,54.869,48.843,54.434,-1.0,57.096,57.796,2.33,-0.602,-0.443,0.849,0.699,0.0,0.0,0.0,0.0,1.15,0.142,1.0,0.205,0.201,0.441,0.598,1.0,59.783,20.476,37.968,69.035,57.141,44.219,65.0,71.434,0.0,0.0,42.419,50.57,34.1,0.0,44.082,48.296,0.759,medium,109.138,109.138,0.9398
15,ルージュソリテール,8,逃げ,逃げ,1697.659,1697.659,1,7.0,0.0,12.0,final_stretch_free,0.75,75.755,73.429,77.586,74.853,84.15,89.093,75.017,55.682,78.94,1.0,64.497,61.91,-2.745,0.221,0.044,0.858,0.716,1.171,0.0062,0.0,0.0062,0.88,-0.769,1.0,0.773,0.773,0.148,0.882,1.0,88.242,77.258,82.201,84.147,80.784,69.363,65.0,66.358,0.0,0.0,35.365,52.03,33.2,0.0,14.831,72.611,0.773,medium,109.526,109.526,0.9431
11,テレサ,6,先行,先行,1685.659,1685.659,2,5.22,12.0,12.0,final_stretch_free,0.75,70.675,68.643,82.457,67.127,74.443,77.143,69.64,55.919,74.276,0.817,63.343,62.521,0.703,0.093,0.117,0.858,0.716,1.778,0.0,0.0044,0.0044,0.72,-0.07,1.0,0.776,0.788,0.088,0.773,1.0,77.342,77.561,78.15,74.142,73.6,67.05,65.0,72.062,0.0,0.0,31.002,50.06,34.3,0.0,8.824,63.496,0.773,medium,109.526,109.526,0.9431
13,ビップデイジー,7,先行,先行,1685.262,1685.262,3,6.22,12.397,12.0,final_stretch_free,0.75,65.857,57.714,83.529,52.226,70.536,83.998,65.953,52.045,71.191,0.466,59.948,57.539,-2.458,-0.285,-0.473,0.858,0.716,1.032,0.0,0.0058,0.0058,0.72,-0.56,1.0,0.505,0.547,0.15,0.839,1.0,83.868,50.472,67.809,76.822,76.631,60.961,65.0,62.065,0.0,0.0,35.726,50.8275,33.6,0.0,15.0,60.949,0.773,medium,109.526,109.526,0.9431
7,セキトバイースト,4,先行,先行,1680.344,1680.344,4,3.22,17.315,12.0,final_stretch_free,0.75,63.478,59.143,87.0,49.447,65.086,69.753,62.736,53.595,69.978,0.328,60.224,57.391,-2.599,-0.254,-0.491,0.858,0.716,1.088,0.0,0.005,0.005,0.72,-0.623,1.0,0.755,0.814,0.061,0.703,1.0,70.283,75.469,76.376,59.897,68.56,66.657,65.0,71.029,0.0,0.0,30.738,49.06,33.8,0.0,6.122,59.106,0.773,medium,109.526,109.526,0.9431
9,テリオスララ,5,先行,先行,1678.696,1678.696,5,4.22,18.963,12.0,final_stretch_free,0.75,62.736,69.714,69.8,46.956,60.379,73.614,61.48,50.261,67.721,0.071,57.392,55.399,-1.539,-0.569,-0.726,0.858,0.716,0.425,0.0,0.0066,0.0066,0.72,-0.541,1.0,0.804,0.785,0.0,0.726,1.0,72.649,80.404,75.883,60.475,64.98,63.462,65.0,62.083,0.0,0.0,30.735,53.4025,33.2,0.0,0.0,56.854,0.773,medium,109.526,109.526,0.9431
10,ホールネス,5,先行,先行,1676.242,1676.242,6,4.0,21.417,12.0,final_stretch_free,0.75,59.069,60.214,85.9,49.038,50.986,59.868,57.483,53.57,63.8,-0.375,58.834,59.229,2.87,-0.409,-0.273,0.858,0.716,1.633,0.0,0.0022,0.0022,0.72,0.361,1.0,0.628,0.628,0.209,0.598,1.0,59.798,62.847,61.475,61.899,59.287,54.342,65.0,87.623,0.0,0.0,29.207,49.894999999999996,34.4,0.0,20.882,58.663,0.773,medium,109.526,109.526,0.9431
3,ブラウンラチェット,2,先行,先行,1671.996,1671.996,7,1.22,25.663,12.0,final_stretch_free,0.75,49.706,43.143,88.129,30.992,39.943,55.666,48.669,45.43,56.473,-1.0,51.05,49.303,-1.369,-1.0,-1.25,0.858,0.716,0.43,0.0,0.0059,0.0059,0.72,-0.669,1.0,0.635,0.591,0.261,0.555,1.0,55.523,63.507,57.47,48.349,54.363,52.362,65.0,69.685,0.0,0.0,31.875,50.98,34.6,0.0,26.111,50.789,0.773,medium,109.526,109.526,0.9431
5,エストゥペンダ,3,差し,差し,1660.741,1660.741,8,2.67,36.917,12.0,final_stretch_free,0.75,77.959,88.429,63.086,81.175,91.75,71.709,76.564,71.012,66.747,-0.04,74.487,73.47,-0.889,1.0,1.25,0.858,0.716,17.064,0.0,0.0,0.0,1.12,-0.074,1.0,0.088,0.14,0.918,0.727,1.0,72.695,8.75,40.391,84.811,71.462,52.505,65.0,83.778,49.909,49.909,60.756,40.5625,32.4,0.0,91.786,65.822,0.773,medium,109.526,109.526,0.9431
8,ニシノティアモ,4,差し,差し,1655.659,1655.659,9,3.45,42.0,12.0,final_stretch_free,0.75,79.242,83.214,79.486,80.05,87.5,81.203,77.909,58.434,76.164,1.0,69.662,68.932,-0.015,0.795,0.876,0.858,0.716,0.0,0.0,0.0,0.0,1.12,0.22,1.0,0.682,0.663,0.519,0.803,1.0,80.27,68.16,72.578,83.675,77.904,68.359,65.0,72.81,0.0,0.0,46.306,52.3,33.1,0.0,51.875,53.56,0.773,medium,109.526,109.526,0.9431
6,ヴァルキリーバース,3,差し,差し,1650.845,1650.845,10,2.45,46.814,12.0,final_stretch_free,0.75,77.485,81.0,63.029,88.571,95.129,72.912,77.215,62.565,72.1,0.569,73.725,73.021,0.289,1.0,1.25,0.858,0.716,3.735,0.0,0.0,0.0,1.12,0.338,1.0,0.443,0.554,0.747,0.705,1.0,70.469,44.287,62.186,84.382,70.389,63.243,65.0,86.288,0.0,0.0,51.542,49.275,33.6,0.0,74.742,57.369,0.773,medium,109.526,109.526,0.9431
1,マカナ,1,差し,差し,1638.576,1638.576,11,0.67,59.083,12.0,final_stretch_free,0.75,69.715,78.143,51.529,71.823,84.486,72.603,68.457,56.15,65.608,-0.169,66.412,63.951,-2.769,0.434,0.286,0.858,0.716,0.0,0.0,0.0,0.0,1.12,-0.57,1.0,0.403,0.359,0.6,0.724,1.0,72.442,40.31,52.363,80.801,67.368,54.929,65.0,74.116,0.0,0.0,46.662,48.417500000000004,33.1,0.0,60.0,52.419,0.773,medium,109.526,109.526,0.9431
12,コガネノソラ,6,差し,差し,1637.401,1637.401,12,5.45,60.258,12.0,final_stretch_free,0.75,67.43,62.5,83.486,62.946,71.364,71.538,66.754,56.141,67.39,0.033,64.718,65.251,2.482,0.245,0.44,0.858,0.716,0.0,0.0,0.0,0.0,1.12,0.09,1.0,0.436,0.438,0.45,0.712,1.0,71.231,43.573,56.151,76.634,69.168,55.597,65.0,80.163,0.0,0.0,41.615,48.6375,34.1,0.0,45.0,50.019,0.773,medium,109.526,109.526,0.9431
16,セントメモリーズ,8,差し,差し,1631.045,1631.045,13,7.0,66.613,12.0,final_stretch_free,0.75,49.394,54.5,74.586,20.959,29.7,72.773,48.042,39.993,54.522,-1.0,46.828,46.497,0.485,-1.0,-1.25,0.858,0.716,0.0,0.0,0.0,0.0,1.12,0.227,1.0,0.394,0.351,0.124,0.726,1.0,72.628,39.377,52.011,62.761,58.846,43.741,65.0,42.037,0.0,0.0,32.551,50.8325,33.7,0.0,12.358,39.442,0.773,medium,109.526,109.526,0.9431
