horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,tie_breaker,ability_factor,time,elapsed_time,progress
13,シェイクユアハート,7,差し,53.549,14,6.22,5.314,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,3.798,3.798,0.0268
14,スティンガーグラス,7,差し,53.199,15,6.0,5.664,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,3.798,3.798,0.0268
11,シンエンペラー,6,差し,52.849,16,5.22,6.014,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,3.798,3.798,0.0268
8,タガノデュード,4,追込,51.844,17,3.0,7.019,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,3.798,3.798,0.0268
6,ビザンチンドリーム,3,追込,49.756,18,2.0,9.107,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,3.798,3.798,0.0268
16,メイショウタバル,8,逃げ,66.221,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,4.272,4.272,0.0301
12,マイネルエンペラー,6,逃げ,65.871,2,5.0,0.35,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,4.272,4.272,0.0301
5,クロワデュノール,3,先行,65.092,3,2.22,1.129,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,4.272,4.272,0.0301
2,ミュージアムマイル,1,先行,64.742,4,0.0,1.479,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,4.272,4.272,0.0301
17,レガレイラ,8,先行,64.392,5,7.0,1.829,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,4.272,4.272,0.0301
9,コスモキュランダ,5,先行,64.042,6,4.22,2.179,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,4.272,4.272,0.0301
4,ミクニインスパイア,2,先行,63.692,7,1.0,2.529,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,4.272,4.272,0.0301
7,ファミリータイム,4,先行,63.342,8,3.22,2.879,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,4.272,4.272,0.0301
3,シュガークン,2,先行,62.992,9,1.22,3.229,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,4.272,4.272,0.0301
18,ミステリーウェイ,8,先行,62.642,10,7.0,3.579,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,4.272,4.272,0.0301
1,ダノンデサイル,1,差し,61.679,11,0.22,4.542,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,4.272,4.272,0.0301
15,マイユニバース,7,差し,61.203,12,6.22,5.017,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,4.272,4.272,0.0301
10,ジューンテイク,5,差し,60.637,13,4.0,5.584,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,4.272,4.272,0.0301
13,シェイクユアハート,7,差し,60.287,14,6.22,5.934,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,4.272,4.272,0.0301
14,スティンガーグラス,7,差し,59.937,15,6.0,6.284,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,4.272,4.272,0.0301
11,シンエンペラー,6,差し,59.587,16,5.22,6.634,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,4.272,4.272,0.0301
8,タガノデュード,4,追込,58.325,17,3.0,7.896,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,4.272,4.272,0.0301
6,ビザンチンドリーム,3,追込,55.976,18,2.0,10.245,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,4.272,4.272,0.0301
16,メイショウタバル,8,逃げ,73.579,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,4.747,4.747,0.0334
12,マイネルエンペラー,6,逃げ,73.229,2,5.0,0.35,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,4.747,4.747,0.0334
5,クロワデュノール,3,先行,72.324,3,2.22,1.254,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,4.747,4.747,0.0334
2,ミュージアムマイル,1,先行,71.974,4,0.0,1.604,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,4.747,4.747,0.0334
17,レガレイラ,8,先行,71.624,5,7.0,1.954,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,4.747,4.747,0.0334
9,コスモキュランダ,5,先行,71.274,6,4.22,2.304,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,4.747,4.747,0.0334
4,ミクニインスパイア,2,先行,70.924,7,1.0,2.654,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,4.747,4.747,0.0334
7,ファミリータイム,4,先行,70.574,8,3.22,3.004,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,4.747,4.747,0.0334
3,シュガークン,2,先行,70.224,9,1.22,3.354,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,4.747,4.747,0.0334
18,ミステリーウェイ,8,先行,69.874,10,7.0,3.704,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,4.747,4.747,0.0334
1,ダノンデサイル,1,差し,68.532,11,0.22,5.046,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,4.747,4.747,0.0334
15,マイユニバース,7,差し,68.004,12,6.22,5.575,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,4.747,4.747,0.0334
10,ジューンテイク,5,差し,67.374,13,4.0,6.204,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,4.747,4.747,0.0334
13,シェイクユアハート,7,差し,67.024,14,6.22,6.554,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,4.747,4.747,0.0334
14,スティンガーグラス,7,差し,66.674,15,6.0,6.904,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,4.747,4.747,0.0334
11,シンエンペラー,6,差し,66.324,16,5.22,7.254,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,4.747,4.747,0.0334
8,タガノデュード,4,追込,64.805,17,3.0,8.773,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,4.747,4.747,0.0334
6,ビザンチンドリーム,3,追込,62.195,18,2.0,11.384,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,4.747,4.747,0.0334
16,メイショウタバル,8,逃げ,80.936,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,5.222,5.222,0.0368
12,マイネルエンペラー,6,逃げ,80.561,2,5.0,0.375,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,5.222,5.222,0.0368
5,クロワデュノール,3,先行,79.557,3,2.22,1.38,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,5.222,5.222,0.0368
2,ミュージアムマイル,1,先行,79.207,4,0.0,1.73,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,5.222,5.222,0.0368
17,レガレイラ,8,先行,78.857,5,7.0,2.08,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,5.222,5.222,0.0368
9,コスモキュランダ,5,先行,78.507,6,4.22,2.43,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,5.222,5.222,0.0368
4,ミクニインスパイア,2,先行,78.157,7,1.0,2.78,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,5.222,5.222,0.0368
7,ファミリータイム,4,先行,77.807,8,3.22,3.13,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,5.222,5.222,0.0368
3,シュガークン,2,先行,77.457,9,1.22,3.48,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,5.222,5.222,0.0368
18,ミステリーウェイ,8,先行,77.107,10,7.0,3.83,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,5.222,5.222,0.0368
1,ダノンデサイル,1,差し,75.386,11,0.22,5.551,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,5.222,5.222,0.0368
15,マイユニバース,7,差し,74.804,12,6.22,6.132,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,5.222,5.222,0.0368
10,ジューンテイク,5,差し,74.112,13,4.0,6.825,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,5.222,5.222,0.0368
13,シェイクユアハート,7,差し,73.762,14,6.22,7.175,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,5.222,5.222,0.0368
14,スティンガーグラス,7,差し,73.412,15,6.0,7.525,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,5.222,5.222,0.0368
11,シンエンペラー,6,差し,73.062,16,5.22,7.875,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,5.222,5.222,0.0368
8,タガノデュード,4,追込,71.286,17,3.0,9.651,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,5.222,5.222,0.0368
6,ビザンチンドリーム,3,追込,68.415,18,2.0,12.522,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,5.222,5.222,0.0368
16,メイショウタバル,8,逃げ,88.294,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,5.696,5.696,0.0401
12,マイネルエンペラー,6,逃げ,87.885,2,5.0,0.409,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,5.696,5.696,0.0401
5,クロワデュノール,3,先行,86.789,3,2.22,1.505,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,5.696,5.696,0.0401
2,ミュージアムマイル,1,先行,86.439,4,0.0,1.855,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,5.696,5.696,0.0401
17,レガレイラ,8,先行,86.089,5,7.0,2.205,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,5.696,5.696,0.0401
9,コスモキュランダ,5,先行,85.739,6,4.22,2.555,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,5.696,5.696,0.0401
4,ミクニインスパイア,2,先行,85.389,7,1.0,2.905,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,5.696,5.696,0.0401
7,ファミリータイム,4,先行,85.039,8,3.22,3.255,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,5.696,5.696,0.0401
3,シュガークン,2,先行,84.689,9,1.22,3.605,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,5.696,5.696,0.0401
18,ミステリーウェイ,8,先行,84.339,10,7.0,3.955,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,5.696,5.696,0.0401
1,ダノンデサイル,1,差し,82.239,11,0.22,6.056,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,5.696,5.696,0.0401
15,マイユニバース,7,差し,81.605,12,6.22,6.69,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,5.696,5.696,0.0401
10,ジューンテイク,5,差し,80.849,13,4.0,7.445,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,5.696,5.696,0.0401
13,シェイクユアハート,7,差し,80.48,14,6.22,7.814,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,5.696,5.696,0.0401
14,スティンガーグラス,7,差し,80.13,15,6.0,8.164,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,5.696,5.696,0.0401
11,シンエンペラー,6,差し,79.727,16,5.22,8.567,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,5.696,5.696,0.0401
8,タガノデュード,4,追込,77.766,17,3.0,10.528,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,5.696,5.696,0.0401
6,ビザンチンドリーム,3,追込,74.634,18,2.0,13.66,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,5.696,5.696,0.0401
16,メイショウタバル,8,逃げ,95.652,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,6.171,6.171,0.0435
12,マイネルエンペラー,6,逃げ,95.209,2,5.0,0.443,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,6.171,6.171,0.0435
5,クロワデュノール,3,先行,94.022,3,2.22,1.63,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,6.171,6.171,0.0435
2,ミュージアムマイル,1,先行,93.672,4,0.0,1.98,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,6.171,6.171,0.0435
17,レガレイラ,8,先行,93.322,5,7.0,2.33,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,6.171,6.171,0.0435
9,コスモキュランダ,5,先行,92.956,6,4.22,2.697,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,6.171,6.171,0.0435
4,ミクニインスパイア,2,先行,92.606,7,1.0,3.047,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,6.171,6.171,0.0435
7,ファミリータイム,4,先行,92.256,8,3.22,3.397,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,6.171,6.171,0.0435
3,シュガークン,2,先行,91.906,9,1.22,3.747,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,6.171,6.171,0.0435
18,ミステリーウェイ,8,先行,91.556,10,7.0,4.097,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,6.171,6.171,0.0435
1,ダノンデサイル,1,差し,89.092,11,0.22,6.56,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,6.171,6.171,0.0435
15,マイユニバース,7,差し,88.405,12,6.22,7.247,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,6.171,6.171,0.0435
10,ジューンテイク,5,差し,87.586,13,4.0,8.066,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,6.171,6.171,0.0435
13,シェイクユアハート,7,差し,87.187,14,6.22,8.466,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,6.171,6.171,0.0435
14,スティンガーグラス,7,差し,86.837,15,6.0,8.816,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,6.171,6.171,0.0435
11,シンエンペラー,6,差し,86.371,16,5.22,9.281,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,6.171,6.171,0.0435
8,タガノデュード,4,追込,84.247,17,3.0,11.405,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,6.171,6.171,0.0435
6,ビザンチンドリーム,3,追込,80.854,18,2.0,14.799,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,6.171,6.171,0.0435
16,メイショウタバル,8,逃げ,103.01,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,6.646,6.646,0.0468
12,マイネルエンペラー,6,逃げ,102.533,2,5.0,0.478,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,6.646,6.646,0.0468
5,クロワデュノール,3,先行,101.254,3,2.22,1.756,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,6.646,6.646,0.0468
2,ミュージアムマイル,1,先行,100.904,4,0.0,2.106,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,6.646,6.646,0.0468
17,レガレイラ,8,先行,100.554,5,7.0,2.456,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,6.646,6.646,0.0468
9,コスモキュランダ,5,先行,100.106,6,4.22,2.904,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,6.646,6.646,0.0468
4,ミクニインスパイア,2,先行,99.756,7,1.0,3.254,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,6.646,6.646,0.0468
7,ファミリータイム,4,先行,99.406,8,3.22,3.604,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,6.646,6.646,0.0468
3,シュガークン,2,先行,99.056,9,1.22,3.954,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,6.646,6.646,0.0468
18,ミステリーウェイ,8,先行,98.706,10,7.0,4.304,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,6.646,6.646,0.0468
1,ダノンデサイル,1,差し,95.945,11,0.22,7.065,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,6.646,6.646,0.0468
15,マイユニバース,7,差し,95.205,12,6.22,7.805,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,6.646,6.646,0.0468
10,ジューンテイク,5,差し,94.324,13,4.0,8.686,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,6.646,6.646,0.0468
13,シェイクユアハート,7,差し,93.893,14,6.22,9.117,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,6.646,6.646,0.0468
14,スティンガーグラス,7,差し,93.543,15,6.0,9.467,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,6.646,6.646,0.0468
11,シンエンペラー,6,差し,93.015,16,5.22,9.995,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,6.646,6.646,0.0468
8,タガノデュード,4,追込,90.728,17,3.0,12.283,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,6.646,6.646,0.0468
6,ビザンチンドリーム,3,追込,87.073,18,2.0,15.937,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,6.646,6.646,0.0468
16,メイショウタバル,8,逃げ,110.368,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,7.121,7.121,0.0502
12,マイネルエンペラー,6,逃げ,109.856,2,5.0,0.512,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,7.121,7.121,0.0502
5,クロワデュノール,3,先行,108.487,3,2.22,1.881,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,7.121,7.121,0.0502
2,ミュージアムマイル,1,先行,108.137,4,0.0,2.231,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,7.121,7.121,0.0502
17,レガレイラ,8,先行,107.744,5,7.0,2.624,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,7.121,7.121,0.0502
9,コスモキュランダ,5,先行,107.256,6,4.22,3.112,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,7.121,7.121,0.0502
4,ミクニインスパイア,2,先行,106.906,7,1.0,3.462,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,7.121,7.121,0.0502
7,ファミリータイム,4,先行,106.556,8,3.22,3.812,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,7.121,7.121,0.0502
3,シュガークン,2,先行,106.206,9,1.22,4.162,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,7.121,7.121,0.0502
18,ミステリーウェイ,8,先行,105.856,10,7.0,4.512,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,7.121,7.121,0.0502
1,ダノンデサイル,1,差し,102.798,11,0.22,7.569,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,7.121,7.121,0.0502
15,マイユニバース,7,差し,102.006,12,6.22,8.362,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,7.121,7.121,0.0502
10,ジューンテイク,5,差し,101.061,13,4.0,9.307,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,7.121,7.121,0.0502
13,シェイクユアハート,7,差し,100.6,14,6.22,9.768,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,7.121,7.121,0.0502
14,スティンガーグラス,7,差し,100.25,15,6.0,10.118,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,7.121,7.121,0.0502
11,シンエンペラー,6,差し,99.659,16,5.22,10.709,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,7.121,7.121,0.0502
8,タガノデュード,4,追込,97.208,17,3.0,13.16,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,7.121,7.121,0.0502
6,ビザンチンドリーム,3,追込,93.293,18,2.0,17.075,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,7.121,7.121,0.0502
16,メイショウタバル,8,逃げ,117.726,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,7.595,7.595,0.0535
12,マイネルエンペラー,6,逃げ,117.18,2,5.0,0.546,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,7.595,7.595,0.0535
5,クロワデュノール,3,先行,115.719,3,2.22,2.007,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,7.595,7.595,0.0535
2,ミュージアムマイル,1,先行,115.349,4,0.0,2.377,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,7.595,7.595,0.0535
17,レガレイラ,8,先行,114.927,5,7.0,2.799,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,7.595,7.595,0.0535
9,コスモキュランダ,5,先行,114.407,6,4.22,3.319,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,7.595,7.595,0.0535
4,ミクニインスパイア,2,先行,114.057,7,1.0,3.669,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,7.595,7.595,0.0535
7,ファミリータイム,4,先行,113.707,8,3.22,4.019,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,7.595,7.595,0.0535
3,シュガークン,2,先行,113.357,9,1.22,4.369,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,7.595,7.595,0.0535
18,ミステリーウェイ,8,先行,113.007,10,7.0,4.719,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,7.595,7.595,0.0535
1,ダノンデサイル,1,差し,109.652,11,0.22,8.074,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,7.595,7.595,0.0535
15,マイユニバース,7,差し,108.806,12,6.22,8.92,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,7.595,7.595,0.0535
10,ジューンテイク,5,差し,107.799,13,4.0,9.927,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,7.595,7.595,0.0535
13,シェイクユアハート,7,差し,107.307,14,6.22,10.419,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,7.595,7.595,0.0535
14,スティンガーグラス,7,差し,106.957,15,6.0,10.769,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,7.595,7.595,0.0535
11,シンエンペラー,6,差し,106.303,16,5.22,11.423,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,7.595,7.595,0.0535
8,タガノデュード,4,追込,103.689,17,3.0,14.037,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,7.595,7.595,0.0535
6,ビザンチンドリーム,3,追込,99.512,18,2.0,18.214,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,7.595,7.595,0.0535
16,メイショウタバル,8,逃げ,125.084,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,8.07,8.07,0.0569
12,マイネルエンペラー,6,逃げ,124.504,2,5.0,0.58,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,8.07,8.07,0.0569
5,クロワデュノール,3,先行,122.952,3,2.22,2.132,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,8.07,8.07,0.0569
2,ミュージアムマイル,1,先行,122.558,4,0.0,2.525,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,8.07,8.07,0.0569
17,レガレイラ,8,先行,122.11,5,7.0,2.974,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,8.07,8.07,0.0569
9,コスモキュランダ,5,先行,121.557,6,4.22,3.526,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,8.07,8.07,0.0569
4,ミクニインスパイア,2,先行,121.207,7,1.0,3.876,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,8.07,8.07,0.0569
7,ファミリータイム,4,先行,120.857,8,3.22,4.226,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,8.07,8.07,0.0569
