horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,time,elapsed_time,progress
4,ミクニインスパイア,2,先行,1482.466,6,1.0,11.179,62.769,75.093,80.598,78.197,-0.006,-0.056,0.197,0.0,0.0,0.0,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,96.364,96.364,0.6789
9,コスモキュランダ,5,先行,1482.45,7,4.22,11.195,64.219,71.241,72.936,73.106,-0.665,-0.598,0.197,0.0,0.0,0.0,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,96.364,96.364,0.6789
7,ファミリータイム,4,先行,1481.604,8,3.22,12.042,60.592,73.6,79.145,76.604,-0.131,-0.225,0.197,0.0,0.0,0.0,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,96.364,96.364,0.6789
3,シュガークン,2,先行,1478.813,9,1.22,14.832,52.467,61.843,62.755,62.654,-1.0,-1.25,0.197,0.0,0.0,0.0,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,96.364,96.364,0.6789
18,ミステリーウェイ,8,先行,1476.703,10,7.0,16.943,43.76,58.039,58.955,59.981,-1.0,-1.25,0.197,0.0,0.0,0.0,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,96.364,96.364,0.6789
1,ダノンデサイル,1,差し,1465.194,11,0.67,28.452,79.175,85.766,91.14,88.858,0.9,1.081,0.197,0.0,0.0,0.0,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,96.364,96.364,0.6789
15,マイユニバース,7,差し,1460.767,12,6.67,32.878,70.558,80.631,87.338,84.515,0.573,0.618,0.197,0.0,0.0,0.0,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,96.364,96.364,0.6789
10,ジューンテイク,5,差し,1456.494,13,4.45,37.152,67.114,73.771,79.136,77.483,-0.132,-0.132,0.197,0.0,0.0,0.0,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,96.364,96.364,0.6789
13,シェイクユアハート,7,差し,1455.011,14,6.67,38.634,67.357,78.592,85.989,82.377,0.457,0.39,0.197,0.0,0.0,0.0,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,96.364,96.364,0.6789
14,スティンガーグラス,7,差し,1454.134,15,6.45,39.512,61.121,77.264,85.596,81.585,0.424,0.306,0.197,0.0,0.0,0.0,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,96.364,96.364,0.6789
11,シンエンペラー,6,差し,1450.861,16,5.67,42.784,54.86,73.209,81.503,78.732,0.072,0.001,0.197,0.0,0.0,0.0,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,96.364,96.364,0.6789
8,タガノデュード,4,追込,1441.727,17,3.65,51.918,71.2,81.806,88.626,85.856,0.684,0.761,0.197,0.0,0.0,0.0,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,96.364,96.364,0.6789
6,ビザンチンドリーム,3,追込,1425.739,18,2.65,67.906,58.422,76.695,85.182,81.047,0.388,0.248,0.197,0.0,0.0,0.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,96.364,96.364,0.6789
16,メイショウタバル,8,逃げ,1501.003,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.206,0.0,0.0,0.0429,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,96.839,96.839,0.6823
12,マイネルエンペラー,6,逃げ,1496.743,2,5.0,4.26,52.086,66.306,69.937,69.574,-0.922,-0.975,0.206,0.0,0.0,0.0404,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,96.839,96.839,0.6823
5,クロワデュノール,3,先行,1496.568,3,2.22,4.436,84.154,89.408,93.784,91.84,1.0,1.25,0.206,0.0,0.0,0.0,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,96.839,96.839,0.6823
2,ミュージアムマイル,1,先行,1494.558,4,0.0,6.446,73.195,82.272,88.292,85.626,0.655,0.737,0.206,0.0,0.0,0.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,96.839,96.839,0.6823
