horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,stamina,acceleration,last3f_score,pace,time,elapsed_time,progress
10,ジューンテイク,5,差し,1991.763,6,4.45,24.291,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.791,0.582,9.721,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,130.068,130.068,0.9164
17,レガレイラ,8,追込,1978.184,7,7.0,37.87,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.791,0.582,51.268,0.0,0.0,0.0,1.15,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,130.068,130.068,0.9164
18,ミステリーウェイ,8,逃げ,1961.924,8,7.0,54.129,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.791,0.582,-46.594,0.0438,0.0,0.0438,0.88,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,130.068,130.068,0.9164
12,マイネルエンペラー,6,差し,1954.593,9,5.45,61.461,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.791,0.582,-34.901,0.0,0.0,0.0,1.1,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,130.068,130.068,0.9164
14,スティンガーグラス,7,先行,2023.411,1,6.0,0.0,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.799,0.599,18.327,0.0,0.0,0.0,0.9,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,130.543,130.543,0.9197
16,メイショウタバル,8,逃げ,2017.829,2,7.0,5.583,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.799,0.599,-9.447,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,130.543,130.543,0.9197
11,シンエンペラー,6,先行,2015.415,3,5.22,7.996,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.799,0.599,7.789,0.0,0.0,0.0,0.841,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,130.543,130.543,0.9197
15,マイユニバース,7,差し,2009.453,4,6.67,13.958,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.799,0.599,50.604,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,130.543,130.543,0.9197
13,シェイクユアハート,7,差し,2003.01,5,6.67,20.401,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.799,0.599,38.628,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,130.543,130.543,0.9197
10,ジューンテイク,5,差し,1999.12,6,4.45,24.291,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.799,0.599,10.001,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,130.543,130.543,0.9197
17,レガレイラ,8,追込,1985.541,7,7.0,37.87,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.799,0.599,52.962,0.0,0.0,0.0,1.15,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,130.543,130.543,0.9197
18,ミステリーウェイ,8,逃げ,1967.925,8,7.0,55.487,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.799,0.599,-47.933,0.0438,0.0,0.0438,0.88,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,130.543,130.543,0.9197
12,マイネルエンペラー,6,差し,1961.325,9,5.45,62.086,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.799,0.599,-35.903,0.0,0.0,0.0,1.1,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,130.543,130.543,0.9197
14,スティンガーグラス,7,先行,2030.769,1,6.0,0.0,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.808,0.615,18.839,0.0,0.0,0.0,0.9,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,131.017,131.017,0.9231
16,メイショウタバル,8,逃げ,2025.001,2,7.0,5.768,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.808,0.615,-9.711,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,131.017,131.017,0.9231
11,シンエンペラー,6,先行,2022.773,3,5.22,7.996,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.808,0.615,8.007,0.0,0.0,0.0,0.841,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,131.017,131.017,0.9231
15,マイユニバース,7,差し,2016.811,4,6.67,13.958,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.808,0.615,52.017,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,131.017,131.017,0.9231
13,シェイクユアハート,7,差し,2010.368,5,6.67,20.401,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.808,0.615,39.707,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,131.017,131.017,0.9231
10,ジューンテイク,5,差し,2006.478,6,4.45,24.291,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.808,0.615,10.28,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,131.017,131.017,0.9231
17,レガレイラ,8,追込,1992.899,7,7.0,37.87,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.808,0.615,54.656,0.0,0.0,0.0,1.15,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,131.017,131.017,0.9231
18,ミステリーウェイ,8,逃げ,1973.925,8,7.0,56.844,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.808,0.615,-49.272,0.0438,0.0,0.0438,0.88,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,131.017,131.017,0.9231
12,マイネルエンペラー,6,差し,1968.057,9,5.45,62.712,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.808,0.615,-36.906,0.0,0.0,0.0,1.1,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,131.017,131.017,0.9231
14,スティンガーグラス,7,先行,2038.127,1,6.0,0.0,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.816,0.632,19.351,0.0,0.0,0.0,0.9,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,131.492,131.492,0.9264
16,メイショウタバル,8,逃げ,2032.174,2,7.0,5.953,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.816,0.632,-9.975,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,131.492,131.492,0.9264
11,シンエンペラー,6,先行,2030.131,3,5.22,7.996,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.816,0.632,8.224,0.0,0.0,0.0,0.841,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,131.492,131.492,0.9264
15,マイユニバース,7,差し,2024.169,4,6.67,13.958,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.816,0.632,53.431,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,131.492,131.492,0.9264
13,シェイクユアハート,7,差し,2017.726,5,6.67,20.401,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.816,0.632,40.786,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,131.492,131.492,0.9264
10,ジューンテイク,5,差し,2013.836,6,4.45,24.291,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.816,0.632,10.56,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,131.492,131.492,0.9264
17,レガレイラ,8,追込,2000.257,7,7.0,37.87,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.816,0.632,56.35,0.0,0.0,0.0,1.15,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,131.492,131.492,0.9264
18,ミステリーウェイ,8,逃げ,1979.926,8,7.0,58.202,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.816,0.632,-50.61,0.0438,0.0,0.0438,0.88,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,131.492,131.492,0.9264
12,マイネルエンペラー,6,差し,1974.79,9,5.45,63.337,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.816,0.632,-37.909,0.0,0.0,0.0,1.1,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,131.492,131.492,0.9264
14,スティンガーグラス,7,先行,2045.485,1,6.0,0.0,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.824,0.649,19.863,0.0,0.0,0.0,0.9,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,131.967,131.967,0.9298
16,メイショウタバル,8,逃げ,2039.347,2,7.0,6.138,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.824,0.649,-10.239,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,131.967,131.967,0.9298
11,シンエンペラー,6,先行,2037.489,3,5.22,7.996,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.824,0.649,8.442,0.0,0.0,0.0,0.841,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,131.967,131.967,0.9298
15,マイユニバース,7,差し,2031.527,4,6.67,13.958,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.824,0.649,54.845,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,131.967,131.967,0.9298
13,シェイクユアハート,7,差し,2025.084,5,6.67,20.401,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.824,0.649,41.865,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,131.967,131.967,0.9298
10,ジューンテイク,5,差し,2021.194,6,4.45,24.291,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.824,0.649,10.839,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,131.967,131.967,0.9298
17,レガレイラ,8,追込,2007.615,7,7.0,37.87,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.824,0.649,58.044,0.0,0.0,0.0,1.15,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,131.967,131.967,0.9298
18,ミステリーウェイ,8,逃げ,1985.926,8,7.0,59.559,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.824,0.649,-51.949,0.0438,0.0,0.0438,0.88,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,131.967,131.967,0.9298
12,マイネルエンペラー,6,差し,1981.522,9,5.45,63.963,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.824,0.649,-38.912,0.0,0.0,0.0,1.1,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,131.967,131.967,0.9298
14,スティンガーグラス,7,先行,2052.843,1,6.0,0.0,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.833,0.666,20.375,0.0,0.0,0.0,0.9,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,132.441,132.441,0.9331
16,メイショウタバル,8,逃げ,2046.519,2,7.0,6.324,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.833,0.666,-10.503,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,132.441,132.441,0.9331
11,シンエンペラー,6,先行,2044.847,3,5.22,7.996,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.833,0.666,8.66,0.0,0.0,0.0,0.841,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,132.441,132.441,0.9331
15,マイユニバース,7,差し,2038.885,4,6.67,13.958,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.833,0.666,56.258,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,132.441,132.441,0.9331
13,シェイクユアハート,7,差し,2032.442,5,6.67,20.401,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.833,0.666,42.944,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,132.441,132.441,0.9331
10,ジューンテイク,5,差し,2028.552,6,4.45,24.291,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.833,0.666,11.118,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,132.441,132.441,0.9331
17,レガレイラ,8,追込,2014.973,7,7.0,37.87,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.833,0.666,59.738,0.0,0.0,0.0,1.15,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,132.441,132.441,0.9331
18,ミステリーウェイ,8,逃げ,1991.926,8,7.0,60.916,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.833,0.666,-53.288,0.0438,0.0,0.0438,0.88,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,132.441,132.441,0.9331
12,マイネルエンペラー,6,差し,1988.254,9,5.45,64.589,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.833,0.666,-39.915,0.0,0.0,0.0,1.1,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,132.441,132.441,0.9331
14,スティンガーグラス,7,先行,2060.201,1,6.0,0.0,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.841,0.682,20.886,0.0,0.0,0.0,0.9,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,132.916,132.916,0.9365
16,メイショウタバル,8,逃げ,2053.692,2,7.0,6.509,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.841,0.682,-10.767,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,132.916,132.916,0.9365
11,シンエンペラー,6,先行,2052.205,3,5.22,7.996,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.841,0.682,8.877,0.0,0.0,0.0,0.841,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,132.916,132.916,0.9365
15,マイユニバース,7,差し,2046.243,4,6.67,13.958,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.841,0.682,57.672,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,132.916,132.916,0.9365
13,シェイクユアハート,7,差し,2039.8,5,6.67,20.401,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.841,0.682,44.023,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,132.916,132.916,0.9365
10,ジューンテイク,5,差し,2035.91,6,4.45,24.291,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.841,0.682,11.398,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,132.916,132.916,0.9365
17,レガレイラ,8,追込,2022.331,7,7.0,37.87,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.841,0.682,61.432,0.0,0.0,0.0,1.15,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,132.916,132.916,0.9365
18,ミステリーウェイ,8,逃げ,1997.927,8,7.0,62.274,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.841,0.682,-54.627,0.0438,0.0,0.0438,0.88,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,132.916,132.916,0.9365
12,マイネルエンペラー,6,差し,1994.986,9,5.45,65.214,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.841,0.682,-40.918,0.0,0.0,0.0,1.1,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,132.916,132.916,0.9365
14,スティンガーグラス,7,先行,2067.559,1,6.0,0.0,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.849,0.699,21.398,0.0,0.0,0.0,0.9,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,133.391,133.391,0.9398
16,メイショウタバル,8,逃げ,2060.864,2,7.0,6.694,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.849,0.699,-11.03,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,133.391,133.391,0.9398
11,シンエンペラー,6,先行,2059.563,3,5.22,7.996,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.849,0.699,9.095,0.0,0.0,0.0,0.841,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,133.391,133.391,0.9398
15,マイユニバース,7,差し,2053.601,4,6.67,13.958,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.849,0.699,59.085,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,133.391,133.391,0.9398
13,シェイクユアハート,7,差し,2047.158,5,6.67,20.401,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.849,0.699,45.102,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,133.391,133.391,0.9398
10,ジューンテイク,5,差し,2043.268,6,4.45,24.291,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.849,0.699,11.677,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,133.391,133.391,0.9398
17,レガレイラ,8,追込,2029.689,7,7.0,37.87,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.849,0.699,63.126,0.0,0.0,0.0,1.15,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,133.391,133.391,0.9398
18,ミステリーウェイ,8,逃げ,2003.927,8,7.0,63.631,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.849,0.699,-55.966,0.0438,0.0,0.0438,0.88,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,133.391,133.391,0.9398
12,マイネルエンペラー,6,差し,2001.719,9,5.45,65.84,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.849,0.699,-41.921,0.0,0.0,0.0,1.1,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,133.391,133.391,0.9398
14,スティンガーグラス,7,先行,2074.916,1,6.0,0.0,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.858,0.716,21.91,0.0,0.0,0.0,0.9,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,133.866,133.866,0.9431
16,メイショウタバル,8,逃げ,2068.037,2,7.0,6.88,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.858,0.716,-11.294,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,133.866,133.866,0.9431
11,シンエンペラー,6,先行,2066.92,3,5.22,7.996,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.858,0.716,9.312,0.0,0.0,0.0,0.841,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,133.866,133.866,0.9431
15,マイユニバース,7,差し,2060.958,4,6.67,13.958,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.858,0.716,60.499,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,133.866,133.866,0.9431
13,シェイクユアハート,7,差し,2054.515,5,6.67,20.401,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.858,0.716,46.181,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,133.866,133.866,0.9431
10,ジューンテイク,5,差し,2050.625,6,4.45,24.291,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.858,0.716,11.956,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,133.866,133.866,0.9431
17,レガレイラ,8,追込,2037.046,7,7.0,37.87,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.858,0.716,64.82,0.0,0.0,0.0,1.15,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,133.866,133.866,0.9431
18,ミステリーウェイ,8,逃げ,2009.928,8,7.0,64.989,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.858,0.716,-57.305,0.0438,0.0,0.0438,0.88,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,133.866,133.866,0.9431
12,マイネルエンペラー,6,差し,2008.451,9,5.45,66.466,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.858,0.716,-42.924,0.0,0.0,0.0,1.1,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,133.866,133.866,0.9431
14,スティンガーグラス,7,先行,2082.274,1,6.0,0.0,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.866,0.732,22.422,0.0,0.0,0.0,0.9,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,134.34,134.34,0.9465
16,メイショウタバル,8,逃げ,2075.209,2,7.0,7.065,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.866,0.732,-11.558,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,134.34,134.34,0.9465
11,シンエンペラー,6,先行,2074.278,3,5.22,7.996,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.866,0.732,9.53,0.0,0.0,0.0,0.841,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,134.34,134.34,0.9465
15,マイユニバース,7,差し,2068.316,4,6.67,13.958,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.866,0.732,61.912,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,134.34,134.34,0.9465
13,シェイクユアハート,7,差し,2061.873,5,6.67,20.401,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.866,0.732,47.26,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,134.34,134.34,0.9465
10,ジューンテイク,5,差し,2057.983,6,4.45,24.291,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.866,0.732,12.236,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,134.34,134.34,0.9465
17,レガレイラ,8,追込,2044.404,7,7.0,37.87,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.866,0.732,66.514,0.0,0.0,0.0,1.15,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,134.34,134.34,0.9465
18,ミステリーウェイ,8,逃げ,2015.928,8,7.0,66.346,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.866,0.732,-58.644,0.0438,0.0,0.0438,0.88,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,134.34,134.34,0.9465
12,マイネルエンペラー,6,差し,2015.183,9,5.45,67.091,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.866,0.732,-43.927,0.0,0.0,0.0,1.1,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,134.34,134.34,0.9465
14,スティンガーグラス,7,先行,2089.632,1,6.0,0.0,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.875,0.749,22.934,0.0,0.0,0.0,0.9,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,134.815,134.815,0.9498
16,メイショウタバル,8,逃げ,2082.382,2,7.0,7.25,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.875,0.749,-11.822,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,134.815,134.815,0.9498
11,シンエンペラー,6,先行,2081.636,3,5.22,7.996,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.875,0.749,9.747,0.0,0.0,0.0,0.841,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,134.815,134.815,0.9498
15,マイユニバース,7,差し,2075.674,4,6.67,13.958,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.875,0.749,63.326,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,134.815,134.815,0.9498
